Year,Series,Gaixotasun ez-transmitigarria,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2010,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,684.3
2017,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,677.0
2011,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,734.5
2019,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,658.0
2024,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,609.0
2023,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,697.1
2022,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,673.7
2015,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,676.2
2013,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,614.1
2014,Heriotza-tasa 100.000 biztanleko,,,,Debabarrena / Bajo Deba,,100.000 biztanleko,Debabarrena / Bajo Deba,727.3
2018,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,692.3
2014,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,640.1
2020,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,589.1
2012,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,623.4
2021,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,604.2
2010,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,646.0
2013,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,645.6
2016,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,588.2
2015,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,604.0
2022,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,652.1
2024,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,708.5
2023,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,696.4
2019,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,635.7
2017,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,616.8
2011,Heriotza-tasa 100.000 biztanleko,,,,Debagoiena / Alto Deba,,100.000 biztanleko,Debagoiena / Alto Deba,615.2
2015,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,614.8
2011,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,595.9
2018,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,652.4
2010,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,590.0
2021,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,614.3
2019,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,607.8
2013,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,591.3
2014,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,592.6
2024,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,624.6
2023,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,632.2
2020,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,593.9
2012,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,609.6
2022,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,634.4
2016,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,595.4
2017,Heriotza-tasa 100.000 biztanleko,,,,Donostialdea,,100.000 biztanleko,Donostialdea,643.3
2017,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,575.9
2022,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,619.0
2011,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,557.1
2019,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,597.2
2020,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,600.2
2016,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,615.4
2012,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,601.7
2024,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,598.3
2021,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,598.0
2014,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,577.3
2018,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,656.0
2010,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,565.2
2023,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,586.5
2015,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,600.0
2013,Heriotza-tasa 100.000 biztanleko,,,,Durangaldea / Duranguesado,,100.000 biztanleko,Durangaldea / Duranguesado,545.1
2017,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,841.2
2012,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,724.7
2022,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,811.0
2014,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,641.9
2010,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,718.6
2019,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,703.9
2018,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,759.6
2023,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,729.6
2020,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,686.1
2015,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,789.7
2011,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,717.3
2021,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,707.6
2013,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,740.6
2024,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,571.8
2016,Heriotza-tasa 100.000 biztanleko,,,,Enkartazioak / Encartaciones,,100.000 biztanleko,Enkartazioak / Encartaciones,770.0
2021,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,665.9
2022,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,666.8
2011,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,748.6
2017,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,732.0
2016,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,733.2
2020,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,622.9
2014,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,749.2
2023,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,623.5
2013,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,697.5
2015,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,711.2
2018,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,723.9
2024,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,714.3
2019,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,638.0
2012,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,727.2
2010,Heriotza-tasa 100.000 biztanleko,,,,Gernika-Bermeo,,100.000 biztanleko,Gernika-Bermeo,737.8
2020,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,585.4
2017,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,658.8
2021,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,682.8
2013,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,632.7
2018,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,697.5
2014,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,617.9
2022,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,609.6
2011,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,635.5
2019,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,598.0
2015,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,702.6
2012,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,621.0
2023,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,648.7
2024,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,619.4
2016,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,652.6
2010,Heriotza-tasa 100.000 biztanleko,,,,Goierri,,100.000 biztanleko,Goierri,587.4
2017,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,479.5
2012,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,574.9
2018,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,602.1
2024,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,645.0
2023,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,656.5
2011,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,386.1
2022,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,460.1
2010,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,381.9
2016,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,457.1
2021,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,559.4
2013,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,613.2
2015,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,455.4
2014,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,330.6
2020,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,502.1
2019,Heriotza-tasa 100.000 biztanleko,,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,521.4
2020,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,761.5
2024,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,800.2
2013,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,816.8
2011,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,768.5
2019,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,823.8
2023,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,675.7
2016,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,778.2
2017,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,723.1
2012,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,810.3
2015,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,744.5
2018,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,703.2
2022,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,781.7
2021,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,725.6
2010,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,780.5
2014,Heriotza-tasa 100.000 biztanleko,,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,763.7
2013,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,486.4
2016,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,464.4
2023,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,499.8
2017,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,500.4
2010,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,481.0
2022,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,471.5
2019,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,472.2
2024,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,429.6
2018,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,478.7
2012,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,540.7
2014,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,492.6
2021,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,464.4
2020,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,463.2
2011,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,495.1
2015,Heriotza-tasa 100.000 biztanleko,,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,478.6
2010,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,634.4
2011,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,618.3
2012,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,624.3
2021,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,648.7
2019,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,603.3
2013,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,581.3
2017,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,589.4
2020,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,597.4
2024,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,559.5
2014,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,623.4
2018,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,547.7
2022,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,562.2
2015,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,625.9
2023,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,647.0
2016,Heriotza-tasa 100.000 biztanleko,,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,555.5
2021,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,586.1
2014,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,541.1
2018,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,512.9
2015,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,555.4
2020,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,542.1
2012,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,524.4
2019,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,498.9
2022,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,559.0
2017,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,501.1
2011,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,555.7
2016,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,626.5
2024,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,539.7
2023,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,507.1
2013,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,535.6
2010,Heriotza-tasa 100.000 biztanleko,,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,538.8
2022,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,538.9
2018,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,538.7
2021,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,536.3
2012,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,524.8
2024,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,559.2
2017,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,567.5
2019,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,546.4
2023,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,545.0
2011,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,539.8
2016,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,554.2
2013,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,546.6
2020,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,491.8
2015,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,574.1
2014,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,496.1
2010,Heriotza-tasa 100.000 biztanleko,,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,521.0
2020,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,651.0
2014,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,669.1
2018,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,691.1
2015,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,696.8
2021,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,648.0
2011,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,662.9
2022,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,659.8
2023,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,623.6
2013,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,642.4
2019,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,676.6
2017,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,684.1
2012,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,669.6
2010,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,654.2
2016,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,689.3
2024,Heriotza-tasa 100.000 biztanleko,,,Bizkaia,,,100.000 biztanleko,Bizkaia,639.6
2013,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,595.4
2016,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,603.6
2018,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,631.9
2023,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,628.0
2021,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,621.2
2015,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,613.6
2020,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,592.1
2011,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,605.6
2014,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,599.2
2024,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,612.7
2010,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,596.9
2019,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,597.6
2022,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,613.4
2012,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,608.6
2017,Heriotza-tasa 100.000 biztanleko,,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,624.4
2016,Heriotza-tasa 100.000 biztanleko,,Emakumea,,,,100.000 biztanleko,,572.1
