Year,Series,Edad,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2023,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,47.0
2019,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,45.3
2015,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,43.0
2018,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,44.8
2022,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,46.2
2020,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,45.2
2016,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,42.6
2021,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,44.9
2010,EU_EMP_LFS,Y_GE16,F,,,ES2002,,PT,ES2002,42.5
2020,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,47.8
2022,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,48.7
2016,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,45.6
2019,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,47.5
2023,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,49.0
2010,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,47.0
2018,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,47.2
2021,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,47.2
2015,EU_EMP_LFS,Y_GE16,F,,,ES2003,,PT,ES2003,46.4
2010,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,46.0
2016,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,46.2
2023,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,50.7
2022,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,49.6
2020,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,48.8
2015,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,46.7
2021,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,47.7
2019,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,48.4
2018,EU_EMP_LFS,Y_GE16,F,,,ES2004,,PT,ES2004,47.9
2023,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,50.5
2015,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,45.9
2021,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,48.0
2010,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,44.7
2018,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,47.4
2022,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,49.2
2020,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,48.4
2016,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,45.9
2019,EU_EMP_LFS,Y_GE16,F,,,ES4803,,PT,ES4803,48.1
2010,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,41.3
2022,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,45.3
2021,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,44.2
2015,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,41.5
2016,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,40.6
2023,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,46.7
2019,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,43.4
2020,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,44.1
2018,EU_EMP_LFS,Y_GE16,F,,,ES4804,,PT,ES4804,42.6
2021,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,45.4
2015,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,44.0
2019,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,45.4
2022,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,47.4
2023,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,48.1
2018,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,45.4
2020,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,45.7
2016,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,44.0
2010,EU_EMP_LFS,Y_GE16,F,,,ES4805,,PT,ES4805,43.5
2021,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,46.8
2022,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,48.1
2015,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,44.2
2020,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,47.6
2016,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,43.7
2018,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,45.6
2023,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,48.7
2019,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,46.5
2010,EU_EMP_LFS,Y_GE16,F,,,ES2005,,PT,ES2005,43.6
2015,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,54.2
2020,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,53.9
2023,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,54.4
2022,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,55.0
2018,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,54.3
2010,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,52.9
2019,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,53.5
2021,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,53.5
2016,EU_EMP_LFS,Y_GE16,F,,,ES0105,,PT,ES0105,53.3
2010,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,42.2
2019,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,44.7
2023,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,47.9
2015,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,43.1
2020,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,45.3
2016,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,43.0
2021,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,44.8
2022,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,47.0
2018,EU_EMP_LFS,Y_GE16,F,,,ES4806,,PT,ES4806,44.2
2022,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,53.6
2015,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,50.8
2023,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,54.7
2019,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,52.0
2021,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,52.3
2020,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,52.7
2010,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,50.0
2016,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,50.4
2018,EU_EMP_LFS,Y_GE16,F,,,ES4807,,PT,ES4807,51.6
2022,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,51.3
2018,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,48.8
2016,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,47.3
2020,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,50.2
2019,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,49.5
2010,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,46.8
2023,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,51.9
2015,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,47.5
2021,EU_EMP_LFS,Y_GE16,F,,,ES2006,,PT,ES2006,49.5
2018,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,49.2
2015,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,46.9
2010,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,46.3
2021,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,50.6
2016,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,46.5
2020,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,50.8
2023,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,53.3
2022,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,52.4
2019,EU_EMP_LFS,Y_GE16,F,,,ES2007,,PT,ES2007,50.2
2020,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,48.7
2010,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,47.1
2016,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,46.7
2018,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,47.9
2023,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,49.6
2021,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,47.6
2022,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,49.5
2015,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,47.7
2019,EU_EMP_LFS,Y_GE16,F,,ES211,,,PT,ES211,48.3
2022,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,46.5
2015,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,43.5
2023,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,47.9
2010,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,42.8
2018,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,44.5
2021,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,45.1
2019,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,45.1
2020,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,45.9
2016,EU_EMP_LFS,Y_GE16,F,,ES213,,,PT,ES213,43.1
2019,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,47.9
2010,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,45.5
2015,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,46.0
2018,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,47.3
2022,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,49.2
2016,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,45.4
2020,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,48.3
2021,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,47.5
2023,EU_EMP_LFS,Y_GE16,F,,ES212,,,PT,ES212,50.2
2021,EU_EMP_LFS,Y_GE16,M,,,,,PT,,53.5
2016,EU_EMP_LFS,Y_GE16,M,,,,,PT,,52.9
2018,EU_EMP_LFS,Y_GE16,M,,,,,PT,,54.6
2015,EU_EMP_LFS,Y_GE16,M,,,,,PT,,52.8
2019,EU_EMP_LFS,Y_GE16,M,,,,,PT,,55.0
2023,EU_EMP_LFS,Y_GE16,M,,,,,PT,,55.9
2010,EU_EMP_LFS,Y_GE16,M,,,,,PT,,56.3
2020,EU_EMP_LFS,Y_GE16,M,,,,,PT,,54.8
2022,EU_EMP_LFS,Y_GE16,M,,,,,PT,,55.1
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,57.6
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,58.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,57.1
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,59.8
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,58.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,60.8
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,55.8
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,59.2
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48001,PT,ES48001,60.3
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,61.2
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,61.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,64.8
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,65.8
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,58.6
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,60.3
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,63.9
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,62.9
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20001,PT,ES20001,66.4
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,56.2
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,55.5
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,59.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,57.7
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,53.7
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,57.0
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,54.4
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,55.9
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48002,PT,ES48002,54.3
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,67.1
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,67.0
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,66.7
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,68.3
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,69.4
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,67.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,67.7
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,65.5
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20002,PT,ES20002,69.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,57.3
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,58.8
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,59.5
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,58.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,62.3
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,59.1
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,58.4
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,58.7
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01051,PT,ES01051,61.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,62.0
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,59.6
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,63.0
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,61.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,58.5
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,61.4
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,60.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,61.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20016,PT,ES20016,63.1
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,58.1
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,60.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,62.2
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,57.1
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,57.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,59.3
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,58.5
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,57.0
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20003,PT,ES20003,59.5
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,59.1
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,57.5
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,57.1
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,53.8
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,57.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,58.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,54.4
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,58.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48911,PT,ES48911,58.8
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,62.9
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,54.2
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,66.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,61.9
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,61.6
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,64.5
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,60.0
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,65.8
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20004,PT,ES20004,57.8
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,53.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,51.8
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,55.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,52.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,61.7
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,57.1
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,54.2
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,54.5
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20005,PT,ES20005,56.9
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,67.5
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,65.5
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,66.3
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,68.2
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,65.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,73.3
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,66.5
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,65.5
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01001,PT,ES01001,63.2
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,64.9
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,66.0
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,63.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,59.4
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,64.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,61.5
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,62.9
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,65.3
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20006,PT,ES20006,62.8
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,50.0
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,55.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,53.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,50.9
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,55.3
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,55.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,53.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,53.5
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48912,PT,ES48912,58.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,51.7
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,50.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,59.4
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,56.5
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,57.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,65.7
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,59.4
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,58.1
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20906,PT,ES20906,56.1
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,58.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,66.7
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,58.4
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,56.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,57.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,59.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,59.6
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,60.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20007,PT,ES20007,68.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,63.0
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,60.0
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,57.5
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,60.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,55.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,57.0
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,58.7
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,60.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20008,PT,ES20008,57.0
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,58.6
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,57.6
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,59.4
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,56.6
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,58.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,58.7
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,57.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,59.8
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48003,PT,ES48003,60.6
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,58.6
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,54.9
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,58.3
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,58.5
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,55.6
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,54.1
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,56.7
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,58.4
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48004,PT,ES48004,52.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,56.3
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,55.6
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,54.8
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,54.2
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,57.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,57.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,55.2
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,54.6
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01002,PT,ES01002,56.4
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,56.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,59.6
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,57.2
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,56.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,56.8
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,55.9
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,54.9
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,57.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20009,PT,ES20009,54.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20010,PT,ES20010,61.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20010,PT,ES20010,61.6
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20010,PT,ES20010,61.3
