Year,Series,Province,County,Municipality,Units,GeoCode,Value
2019,Proportion of households with running water,,,Lanciego/Lantziego,%,Lanciego/Lantziego,99.7
2014,Proportion of households with running water,,,Lanciego/Lantziego,%,Lanciego/Lantziego,99.3
2021,Proportion of households with a toilet,,,Lanciego/Lantziego,%,Lanciego/Lantziego,99.0
2016,Proportion of households with running water,,,Lanciego/Lantziego,%,Lanciego/Lantziego,99.3
2023,Proportion of households with a toilet,,,Lanciego/Lantziego,%,Lanciego/Lantziego,99.0
2019,Proportion of households with a toilet,,,Lanciego/Lantziego,%,Lanciego/Lantziego,97.6
2022,Proportion of households with a toilet,,,Lanciego/Lantziego,%,Lanciego/Lantziego,99.0
2020,Proportion of households with a toilet,,,Lanciego/Lantziego,%,Lanciego/Lantziego,98.3
2015,Proportion of households with a toilet,,,Lanciego/Lantziego,%,Lanciego/Lantziego,97.6
2013,Proportion of households with a toilet,,,Lanciego/Lantziego,%,Lanciego/Lantziego,97.6
2010,Proportion of households with a toilet,,,Lanciego/Lantziego,%,Lanciego/Lantziego,97.1
2020,Proportion of households with running water,,,Lanciego/Lantziego,%,Lanciego/Lantziego,99.0
2013,Proportion of households with running water,,,Lanciego/Lantziego,%,Lanciego/Lantziego,99.3
2016,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,100.0
2019,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2015,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2014,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2018,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,100.0
2022,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,100.0
2013,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2018,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2020,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2010,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2016,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2021,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2014,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,98.9
2023,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2021,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,100.0
2023,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,100.0
2019,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,100.0
2013,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,99.0
2010,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,99.0
2015,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,100.0
2020,Proportion of households with a toilet,,,Lanestosa,%,Lanestosa,100.0
2022,Proportion of households with running water,,,Lanestosa,%,Lanestosa,100.0
2013,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2019,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2010,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2022,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2021,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2016,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2014,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2018,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2023,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2015,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2019,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.9
2022,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.4
2013,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.9
2016,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.6
2020,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.9
2021,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.9
2018,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.3
2015,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.6
2010,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.3
2014,Proportion of households with a toilet,,,Lantarón,%,Lantarón,98.6
2023,Proportion of households with a toilet,,,Lantarón,%,Lantarón,97.9
2020,Proportion of households with running water,,,Lantarón,%,Lantarón,99.7
2019,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2020,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2023,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,99.2
2022,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2015,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2014,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2013,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2021,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2023,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2014,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,98.9
2016,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2018,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,99.4
2016,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,98.9
2020,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,99.2
2013,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,98.8
2022,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,99.2
2010,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2018,Proportion of households with running water,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2021,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,99.2
2019,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,99.2
2015,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,98.9
2010,Proportion of households with a toilet,,,Lapuebla de Labarca,%,Lapuebla de Labarca,98.8
2022,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.9
2022,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,98.7
2013,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.5
2019,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,98.9
2014,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.5
2010,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,98.8
2021,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,98.7
2014,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,99.1
2023,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,98.6
2020,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.9
2013,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,99.0
2015,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,98.9
2018,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,99.0
2019,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.5
2023,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.9
2018,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.6
2015,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.4
2010,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.5
2016,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.4
2021,Proportion of households with a toilet,,,Larrabetzu,%,Larrabetzu,99.9
2016,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,98.9
2020,Proportion of households with running water,,,Larrabetzu,%,Larrabetzu,98.4
2016,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2019,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2014,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2020,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2019,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2018,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2015,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2021,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2023,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2013,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2010,Proportion of households with a toilet,,,Larraul,%,Larraul,98.8
2015,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2018,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2021,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2013,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2022,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2023,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2016,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2010,Proportion of households with running water,,,Larraul,%,Larraul,100.0
2022,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2020,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2014,Proportion of households with a toilet,,,Larraul,%,Larraul,100.0
2020,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2013,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.5
2018,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.6
2023,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.7
2021,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.6
2020,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.6
2010,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.5
2022,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.6
2015,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.5
2014,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.5
2014,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2013,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2022,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2019,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2023,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2010,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2016,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2021,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2015,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2018,Proportion of households with running water,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2019,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.6
2016,Proportion of households with a toilet,,,Lasarte-Oria,%,Lasarte-Oria,99.5
2014,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2016,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2013,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2014,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.7
2022,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2020,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2015,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2023,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2010,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2013,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.7
2019,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.8
2015,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.7
2018,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2021,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.8
2019,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2021,Proportion of households with running water,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2018,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.8
2016,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.7
2023,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.8
2022,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.8
2010,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.7
2020,Proportion of households with a toilet,,,Laudio/Llodio,%,Laudio/Llodio,99.8
2022,Proportion of households with a toilet,,,Laukiz,%,Laukiz,100.0
2021,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2016,Proportion of households with a toilet,,,Laukiz,%,Laukiz,99.5
2010,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2020,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2023,Proportion of households with a toilet,,,Laukiz,%,Laukiz,100.0
2022,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2015,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2019,Proportion of households with a toilet,,,Laukiz,%,Laukiz,99.5
2013,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2010,Proportion of households with a toilet,,,Laukiz,%,Laukiz,99.4
2014,Proportion of households with a toilet,,,Laukiz,%,Laukiz,99.2
2018,Proportion of households with a toilet,,,Laukiz,%,Laukiz,99.5
2021,Proportion of households with a toilet,,,Laukiz,%,Laukiz,100.0
2020,Proportion of households with a toilet,,,Laukiz,%,Laukiz,100.0
2014,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2015,Proportion of households with a toilet,,,Laukiz,%,Laukiz,99.2
2016,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2019,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2023,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2013,Proportion of households with a toilet,,,Laukiz,%,Laukiz,99.2
2018,Proportion of households with running water,,,Laukiz,%,Laukiz,100.0
2015,Proportion of households with a toilet,,,Lazkao,%,Lazkao,99.3
2016,Proportion of households with a toilet,,,Lazkao,%,Lazkao,99.5
2020,Proportion of households with a toilet,,,Lazkao,%,Lazkao,99.6
2018,Proportion of households with a toilet,,,Lazkao,%,Lazkao,99.7
2014,Proportion of households with a toilet,,,Lazkao,%,Lazkao,99.4
2019,Proportion of households with a toilet,,,Lazkao,%,Lazkao,99.6
2023,Proportion of households with a toilet,,,Lazkao,%,Lazkao,99.8
