Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2018,Superficie forestal en proporción a la superficie total,,,Artziniega,Porcentaje,Artziniega,58.5
2020,Superficie forestal en proporción a la superficie total,,,Artziniega,Porcentaje,Artziniega,56.9
2010,Superficie forestal en proporción a la superficie total,,,Artziniega,Porcentaje,Artziniega,57.3
2021,Superficie forestal en proporción a la superficie total,,,Asparrena,Porcentaje,Asparrena,52.4
2022,Superficie forestal en proporción a la superficie total,,,Asparrena,Porcentaje,Asparrena,52.4
2016,Superficie forestal en proporción a la superficie total,,,Asparrena,Porcentaje,Asparrena,52.4
2010,Superficie forestal en proporción a la superficie total,,,Asparrena,Porcentaje,Asparrena,53.4
2018,Superficie forestal en proporción a la superficie total,,,Asparrena,Porcentaje,Asparrena,52.4
2020,Superficie forestal en proporción a la superficie total,,,Asparrena,Porcentaje,Asparrena,52.4
2019,Superficie forestal en proporción a la superficie total,,,Asparrena,Porcentaje,Asparrena,52.4
2019,Superficie forestal en proporción a la superficie total,,,Asteasu,Porcentaje,Asteasu,43.8
2021,Superficie forestal en proporción a la superficie total,,,Asteasu,Porcentaje,Asteasu,43.9
2016,Superficie forestal en proporción a la superficie total,,,Asteasu,Porcentaje,Asteasu,44.9
2020,Superficie forestal en proporción a la superficie total,,,Asteasu,Porcentaje,Asteasu,43.8
2018,Superficie forestal en proporción a la superficie total,,,Asteasu,Porcentaje,Asteasu,43.7
2010,Superficie forestal en proporción a la superficie total,,,Asteasu,Porcentaje,Asteasu,44.2
2022,Superficie forestal en proporción a la superficie total,,,Asteasu,Porcentaje,Asteasu,43.9
2021,Superficie forestal en proporción a la superficie total,,,Astigarraga,Porcentaje,Astigarraga,42.1
2018,Superficie forestal en proporción a la superficie total,,,Astigarraga,Porcentaje,Astigarraga,41.8
2020,Superficie forestal en proporción a la superficie total,,,Astigarraga,Porcentaje,Astigarraga,42.1
2019,Superficie forestal en proporción a la superficie total,,,Astigarraga,Porcentaje,Astigarraga,42.3
2016,Superficie forestal en proporción a la superficie total,,,Astigarraga,Porcentaje,Astigarraga,42.4
2010,Superficie forestal en proporción a la superficie total,,,Astigarraga,Porcentaje,Astigarraga,42.7
2022,Superficie forestal en proporción a la superficie total,,,Astigarraga,Porcentaje,Astigarraga,42.0
2019,Superficie forestal en proporción a la superficie total,,,Ataun,Porcentaje,Ataun,82.5
2018,Superficie forestal en proporción a la superficie total,,,Ataun,Porcentaje,Ataun,82.3
2010,Superficie forestal en proporción a la superficie total,,,Ataun,Porcentaje,Ataun,82.0
2021,Superficie forestal en proporción a la superficie total,,,Ataun,Porcentaje,Ataun,82.5
2020,Superficie forestal en proporción a la superficie total,,,Ataun,Porcentaje,Ataun,82.5
2016,Superficie forestal en proporción a la superficie total,,,Ataun,Porcentaje,Ataun,82.5
2022,Superficie forestal en proporción a la superficie total,,,Ataun,Porcentaje,Ataun,82.6
2019,Superficie forestal en proporción a la superficie total,,,Atxondo,Porcentaje,Atxondo,62.4
2020,Superficie forestal en proporción a la superficie total,,,Atxondo,Porcentaje,Atxondo,62.7
2018,Superficie forestal en proporción a la superficie total,,,Atxondo,Porcentaje,Atxondo,62.3
2016,Superficie forestal en proporción a la superficie total,,,Atxondo,Porcentaje,Atxondo,63.2
2021,Superficie forestal en proporción a la superficie total,,,Atxondo,Porcentaje,Atxondo,62.7
2010,Superficie forestal en proporción a la superficie total,,,Atxondo,Porcentaje,Atxondo,66.0
2022,Superficie forestal en proporción a la superficie total,,,Atxondo,Porcentaje,Atxondo,62.7
2020,Superficie forestal en proporción a la superficie total,,,Aulesti,Porcentaje,Aulesti,78.7
2021,Superficie forestal en proporción a la superficie total,,,Aulesti,Porcentaje,Aulesti,79.1
2018,Superficie forestal en proporción a la superficie total,,,Aulesti,Porcentaje,Aulesti,78.2
2019,Superficie forestal en proporción a la superficie total,,,Aulesti,Porcentaje,Aulesti,78.5
2022,Superficie forestal en proporción a la superficie total,,,Aulesti,Porcentaje,Aulesti,79.1
2016,Superficie forestal en proporción a la superficie total,,,Aulesti,Porcentaje,Aulesti,79.2
2010,Superficie forestal en proporción a la superficie total,,,Aulesti,Porcentaje,Aulesti,80.5
2018,Superficie forestal en proporción a la superficie total,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,53.7
2020,Superficie forestal en proporción a la superficie total,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,53.5
2019,Superficie forestal en proporción a la superficie total,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,53.5
2010,Superficie forestal en proporción a la superficie total,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,52.9
2021,Superficie forestal en proporción a la superficie total,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,53.5
2022,Superficie forestal en proporción a la superficie total,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,53.9
2016,Superficie forestal en proporción a la superficie total,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,53.7
2010,Superficie forestal en proporción a la superficie total,,,Azkoitia,Porcentaje,Azkoitia,66.7
2019,Superficie forestal en proporción a la superficie total,,,Azkoitia,Porcentaje,Azkoitia,66.5
2016,Superficie forestal en proporción a la superficie total,,,Azkoitia,Porcentaje,Azkoitia,68.8
2018,Superficie forestal en proporción a la superficie total,,,Azkoitia,Porcentaje,Azkoitia,66.4
2020,Superficie forestal en proporción a la superficie total,,,Azkoitia,Porcentaje,Azkoitia,66.6
2021,Superficie forestal en proporción a la superficie total,,,Azkoitia,Porcentaje,Azkoitia,66.6
2022,Superficie forestal en proporción a la superficie total,,,Azkoitia,Porcentaje,Azkoitia,66.7
2020,Superficie forestal en proporción a la superficie total,,,Azpeitia,Porcentaje,Azpeitia,62.5
2021,Superficie forestal en proporción a la superficie total,,,Azpeitia,Porcentaje,Azpeitia,62.7
2010,Superficie forestal en proporción a la superficie total,,,Azpeitia,Porcentaje,Azpeitia,64.4
2016,Superficie forestal en proporción a la superficie total,,,Azpeitia,Porcentaje,Azpeitia,64.0
2018,Superficie forestal en proporción a la superficie total,,,Azpeitia,Porcentaje,Azpeitia,62.0
2022,Superficie forestal en proporción a la superficie total,,,Azpeitia,Porcentaje,Azpeitia,62.7
2019,Superficie forestal en proporción a la superficie total,,,Azpeitia,Porcentaje,Azpeitia,62.3
2016,Superficie forestal en proporción a la superficie total,,,Bakio,Porcentaje,Bakio,67.0
2021,Superficie forestal en proporción a la superficie total,,,Bakio,Porcentaje,Bakio,67.0
2022,Superficie forestal en proporción a la superficie total,,,Bakio,Porcentaje,Bakio,67.0
2018,Superficie forestal en proporción a la superficie total,,,Bakio,Porcentaje,Bakio,66.9
2020,Superficie forestal en proporción a la superficie total,,,Bakio,Porcentaje,Bakio,67.0
2019,Superficie forestal en proporción a la superficie total,,,Bakio,Porcentaje,Bakio,66.9
2010,Superficie forestal en proporción a la superficie total,,,Bakio,Porcentaje,Bakio,64.3
2022,Superficie forestal en proporción a la superficie total,,,Baliarrain,Porcentaje,Baliarrain,52.6
2016,Superficie forestal en proporción a la superficie total,,,Baliarrain,Porcentaje,Baliarrain,54.9
2021,Superficie forestal en proporción a la superficie total,,,Baliarrain,Porcentaje,Baliarrain,52.4
2010,Superficie forestal en proporción a la superficie total,,,Baliarrain,Porcentaje,Baliarrain,58.5
2020,Superficie forestal en proporción a la superficie total,,,Baliarrain,Porcentaje,Baliarrain,51.6
2019,Superficie forestal en proporción a la superficie total,,,Baliarrain,Porcentaje,Baliarrain,51.6
2018,Superficie forestal en proporción a la superficie total,,,Baliarrain,Porcentaje,Baliarrain,51.6
2016,Superficie forestal en proporción a la superficie total,,,Balmaseda,Porcentaje,Balmaseda,80.2
2010,Superficie forestal en proporción a la superficie total,,,Balmaseda,Porcentaje,Balmaseda,80.8
2018,Superficie forestal en proporción a la superficie total,,,Balmaseda,Porcentaje,Balmaseda,78.5
2019,Superficie forestal en proporción a la superficie total,,,Balmaseda,Porcentaje,Balmaseda,78.4
2021,Superficie forestal en proporción a la superficie total,,,Balmaseda,Porcentaje,Balmaseda,79.0
2022,Superficie forestal en proporción a la superficie total,,,Balmaseda,Porcentaje,Balmaseda,79.1
2020,Superficie forestal en proporción a la superficie total,,,Balmaseda,Porcentaje,Balmaseda,78.9
2016,Superficie forestal en proporción a la superficie total,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,9.5
2021,Superficie forestal en proporción a la superficie total,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,9.5
2018,Superficie forestal en proporción a la superficie total,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,9.5
2020,Superficie forestal en proporción a la superficie total,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,9.5
2022,Superficie forestal en proporción a la superficie total,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,9.5
2019,Superficie forestal en proporción a la superficie total,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,9.5
2010,Superficie forestal en proporción a la superficie total,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,8.3
2022,Superficie forestal en proporción a la superficie total,,,Barakaldo,Porcentaje,Barakaldo,35.2
2016,Superficie forestal en proporción a la superficie total,,,Barakaldo,Porcentaje,Barakaldo,33.5
2018,Superficie forestal en proporción a la superficie total,,,Barakaldo,Porcentaje,Barakaldo,33.5
2019,Superficie forestal en proporción a la superficie total,,,Barakaldo,Porcentaje,Barakaldo,35.4
2010,Superficie forestal en proporción a la superficie total,,,Barakaldo,Porcentaje,Barakaldo,34.6
2020,Superficie forestal en proporción a la superficie total,,,Barakaldo,Porcentaje,Barakaldo,35.2
2021,Superficie forestal en proporción a la superficie total,,,Barakaldo,Porcentaje,Barakaldo,35.2
2016,Superficie forestal en proporción a la superficie total,,,Barrika,Porcentaje,Barrika,26.2
2018,Superficie forestal en proporción a la superficie total,,,Barrika,Porcentaje,Barrika,26.2
2022,Superficie forestal en proporción a la superficie total,,,Barrika,Porcentaje,Barrika,31.4
2020,Superficie forestal en proporción a la superficie total,,,Barrika,Porcentaje,Barrika,30.9
2021,Superficie forestal en proporción a la superficie total,,,Barrika,Porcentaje,Barrika,31.4
2019,Superficie forestal en proporción a la superficie total,,,Barrika,Porcentaje,Barrika,28.1
2010,Superficie forestal en proporción a la superficie total,,,Barrika,Porcentaje,Barrika,25.1
2016,Superficie forestal en proporción a la superficie total,,,Barrundia,Porcentaje,Barrundia,41.8
2022,Superficie forestal en proporción a la superficie total,,,Barrundia,Porcentaje,Barrundia,42.6
2010,Superficie forestal en proporción a la superficie total,,,Barrundia,Porcentaje,Barrundia,41.7
2019,Superficie forestal en proporción a la superficie total,,,Barrundia,Porcentaje,Barrundia,42.6
2020,Superficie forestal en proporción a la superficie total,,,Barrundia,Porcentaje,Barrundia,42.6
2018,Superficie forestal en proporción a la superficie total,,,Barrundia,Porcentaje,Barrundia,41.8
2021,Superficie forestal en proporción a la superficie total,,,Barrundia,Porcentaje,Barrundia,42.6
2021,Superficie forestal en proporción a la superficie total,,,Basauri,Porcentaje,Basauri,12.7
2016,Superficie forestal en proporción a la superficie total,,,Basauri,Porcentaje,Basauri,11.5
2019,Superficie forestal en proporción a la superficie total,,,Basauri,Porcentaje,Basauri,12.7
2010,Superficie forestal en proporción a la superficie total,,,Basauri,Porcentaje,Basauri,11.4
2018,Superficie forestal en proporción a la superficie total,,,Basauri,Porcentaje,Basauri,11.5
2020,Superficie forestal en proporción a la superficie total,,,Basauri,Porcentaje,Basauri,12.7
2022,Superficie forestal en proporción a la superficie total,,,Basauri,Porcentaje,Basauri,12.7
2019,Superficie forestal en proporción a la superficie total,,,Beasain,Porcentaje,Beasain,71.1
2020,Superficie forestal en proporción a la superficie total,,,Beasain,Porcentaje,Beasain,71.1
2018,Superficie forestal en proporción a la superficie total,,,Beasain,Porcentaje,Beasain,71.2
2022,Superficie forestal en proporción a la superficie total,,,Beasain,Porcentaje,Beasain,71.7
2010,Superficie forestal en proporción a la superficie total,,,Beasain,Porcentaje,Beasain,73.8
2021,Superficie forestal en proporción a la superficie total,,,Beasain,Porcentaje,Beasain,71.5
2016,Superficie forestal en proporción a la superficie total,,,Beasain,Porcentaje,Beasain,72.9
2010,Superficie forestal en proporción a la superficie total,,,Bedia,Porcentaje,Bedia,80.8
2022,Superficie forestal en proporción a la superficie total,,,Bedia,Porcentaje,Bedia,77.8
2020,Superficie forestal en proporción a la superficie total,,,Bedia,Porcentaje,Bedia,77.7
2016,Superficie forestal en proporción a la superficie total,,,Bedia,Porcentaje,Bedia,81.2
2019,Superficie forestal en proporción a la superficie total,,,Bedia,Porcentaje,Bedia,77.1
2021,Superficie forestal en proporción a la superficie total,,,Bedia,Porcentaje,Bedia,77.8
2018,Superficie forestal en proporción a la superficie total,,,Bedia,Porcentaje,Bedia,77.1
2018,Superficie forestal en proporción a la superficie total,,,Beizama,Porcentaje,Beizama,73.3
2022,Superficie forestal en proporción a la superficie total,,,Beizama,Porcentaje,Beizama,73.4
2016,Superficie forestal en proporción a la superficie total,,,Beizama,Porcentaje,Beizama,74.3
2010,Superficie forestal en proporción a la superficie total,,,Beizama,Porcentaje,Beizama,71.7
2020,Superficie forestal en proporción a la superficie total,,,Beizama,Porcentaje,Beizama,73.3
2021,Superficie forestal en proporción a la superficie total,,,Beizama,Porcentaje,Beizama,73.3
2019,Superficie forestal en proporción a la superficie total,,,Beizama,Porcentaje,Beizama,73.3
2010,Superficie forestal en proporción a la superficie total,,,Belauntza,Porcentaje,Belauntza,60.9
2020,Superficie forestal en proporción a la superficie total,,,Belauntza,Porcentaje,Belauntza,56.4
2019,Superficie forestal en proporción a la superficie total,,,Belauntza,Porcentaje,Belauntza,56.4
2021,Superficie forestal en proporción a la superficie total,,,Belauntza,Porcentaje,Belauntza,56.4
2016,Superficie forestal en proporción a la superficie total,,,Belauntza,Porcentaje,Belauntza,56.9
2022,Superficie forestal en proporción a la superficie total,,,Belauntza,Porcentaje,Belauntza,56.3
2018,Superficie forestal en proporción a la superficie total,,,Belauntza,Porcentaje,Belauntza,56.3
2018,Superficie forestal en proporción a la superficie total,,,Berango,Porcentaje,Berango,35.2
2022,Superficie forestal en proporción a la superficie total,,,Berango,Porcentaje,Berango,38.6
2016,Superficie forestal en proporción a la superficie total,,,Berango,Porcentaje,Berango,35.3
2020,Superficie forestal en proporción a la superficie total,,,Berango,Porcentaje,Berango,38.0
2019,Superficie forestal en proporción a la superficie total,,,Berango,Porcentaje,Berango,37.6
2010,Superficie forestal en proporción a la superficie total,,,Berango,Porcentaje,Berango,34.9
2021,Superficie forestal en proporción a la superficie total,,,Berango,Porcentaje,Berango,38.6
2021,Superficie forestal en proporción a la superficie total,,,Berantevilla,Porcentaje,Berantevilla,16.5
2019,Superficie forestal en proporción a la superficie total,,,Berantevilla,Porcentaje,Berantevilla,16.5
2016,Superficie forestal en proporción a la superficie total,,,Berantevilla,Porcentaje,Berantevilla,16.5
2022,Superficie forestal en proporción a la superficie total,,,Berantevilla,Porcentaje,Berantevilla,16.5
2020,Superficie forestal en proporción a la superficie total,,,Berantevilla,Porcentaje,Berantevilla,16.5
