Year,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2014,Hombre,,,Ugao-Miraballes,Por 100.000 habitantes,,0.0
2011,Hombre,,,Ugao-Miraballes,Por 100.000 habitantes,,0.0
2020,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2017,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2023,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2015,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2018,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2011,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2024,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2022,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2021,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2019,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2016,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2014,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2013,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2010,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2012,Hombre,,,Urduliz,Por 100.000 habitantes,,0.0
2013,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2021,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2018,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2024,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2016,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2019,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2012,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2023,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2022,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2020,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2017,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2015,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2014,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2011,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2010,Hombre,,,Urduña/Orduña,Por 100.000 habitantes,,0.0
2020,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2013,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2019,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2014,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2012,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2021,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2017,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2016,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2015,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2023,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2011,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2022,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2024,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2018,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2010,Hombre,,,Urkabustaiz,Por 100.000 habitantes,,0.0
2015,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2023,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2013,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2012,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2022,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2014,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2016,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2024,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2017,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2010,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2019,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2011,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2018,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2020,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2021,Hombre,,,Urnieta,Por 100.000 habitantes,,0.0
2022,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2014,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2011,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2023,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2020,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2010,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2018,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2015,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2021,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2016,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2012,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2017,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2019,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2024,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2013,Hombre,,,Urretxu,Por 100.000 habitantes,,0.0
2022,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2016,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2015,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2021,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2017,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2023,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2024,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2018,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2010,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2012,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2011,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2013,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2020,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2019,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2014,Hombre,,,Usansolo,Por 100.000 habitantes,,0.0
2023,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2012,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2011,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2013,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2020,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2019,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2010,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2016,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2014,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2015,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2017,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2018,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2024,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2021,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2022,Hombre,,,Usurbil,Por 100.000 habitantes,,0.0
2012,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2011,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2010,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2021,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2020,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2018,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2019,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2015,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2024,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2017,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2016,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2013,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2023,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2014,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2022,Hombre,,,Valdegovía/Gaubea,Por 100.000 habitantes,,0.0
2023,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2014,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2021,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2017,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2020,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2016,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2010,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2024,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2011,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2022,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2019,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2018,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2015,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2013,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2012,Hombre,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,,0.0
2015,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2016,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2012,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2018,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2021,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2022,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2011,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2024,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2023,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2017,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2013,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2020,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2014,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2010,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2019,Hombre,,,Villabona,Por 100.000 habitantes,,0.0
2024,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2019,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2018,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2013,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2012,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2014,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2022,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2011,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2023,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2017,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2016,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2020,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2010,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2015,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2021,Hombre,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,,0.0
2020,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2015,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2021,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2019,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.83
2017,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2022,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.83
2011,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2010,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2018,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2013,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2023,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2012,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2024,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2014,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.85
2016,Hombre,,,Vitoria-Gasteiz,Por 100.000 habitantes,,0.0
2013,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2010,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2022,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2014,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2011,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2024,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2018,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2020,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2017,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2021,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2016,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2015,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2023,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2019,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2012,Hombre,,,Yécora/Iekora,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zaldibar,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zaldibia,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zalduondo,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zalla,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zambrana,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zamudio,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zaratamo,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zarautz,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zeanuri,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zeberio,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zegama,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zerain,Por 100.000 habitantes,,0.0
2023,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2019,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2012,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2014,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2015,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2010,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2022,Hombre,,,Zestoa,Por 100.000 habitantes,,0.0
2020,Hombre,,,Zierbena,Por 100.000 habitantes,,0.0
2013,Hombre,,,Zierbena,Por 100.000 habitantes,,0.0
2017,Hombre,,,Zierbena,Por 100.000 habitantes,,0.0
2016,Hombre,,,Zierbena,Por 100.000 habitantes,,0.0
2024,Hombre,,,Zierbena,Por 100.000 habitantes,,0.0
2021,Hombre,,,Zierbena,Por 100.000 habitantes,,0.0
2018,Hombre,,,Zierbena,Por 100.000 habitantes,,0.0
2011,Hombre,,,Zierbena,Por 100.000 habitantes,,0.0
