Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zuia,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumaia,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Zumarraga,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Añana (eskualdea),,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Errioxa / Rioja Alavesa,,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Kantaurialdea / Cantábrica Alavesa,,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Lautada / Llanada Alavesa,,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arabako Mendialdea / Montaña Alavesa,,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,Bilbo Handia / Gran Bilbao,,%,,100.0
