Year,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2012,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2017,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2015,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2013,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2018,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2021,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2023,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2011,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2024,,,Gorbeialdea / Estribaciones del Gorbea,,100.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2013,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2019,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2022,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2011,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2018,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2024,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2021,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2012,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2020,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,3.83
2023,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2010,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,3.79
2014,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2017,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2016,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2015,,,Markina-Ondarroa,,100.000 biztanleko,Markina-Ondarroa,0.0
2024,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2019,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2016,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2015,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,1.79
2013,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2020,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2010,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2018,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2012,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2021,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2017,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,1.77
2023,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2014,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2022,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,1.67
2011,,,Plentzia-Mungia,,100.000 biztanleko,Plentzia-Mungia,0.0
2013,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2019,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2011,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2024,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2018,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2022,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2010,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2015,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2014,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2012,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2023,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2016,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2021,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2017,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2020,,,Tolosaldea,,100.000 biztanleko,Tolosaldea,0.0
2023,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2010,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2022,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2018,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2019,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2017,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2024,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2016,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2014,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2013,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2021,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2012,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2011,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2020,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2015,,,Urola Kosta,,100.000 biztanleko,Urola Kosta,0.0
2010,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2020,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2011,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2021,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2019,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.3
2016,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.31
2017,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2018,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2014,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.31
2024,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2023,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2022,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.3
2012,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2013,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2015,,Araba / Álava,,,100.000 biztanleko,Araba / Álava,0.0
2013,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.09
2019,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.09
2018,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.26
2021,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.0
2024,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.26
2023,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.17
2020,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.09
2011,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.26
2016,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.18
2015,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.18
2010,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.26
2017,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.35
2014,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.0
2012,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.0
2022,,Bizkaia,,,100.000 biztanleko,Bizkaia,0.26
2010,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.14
2014,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2019,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2015,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2012,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2021,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2016,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2020,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2013,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.28
2018,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.14
2024,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.14
2011,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2023,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.0
2017,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.14
2022,,Gipuzkoa,,,100.000 biztanleko,Gipuzkoa,0.28
2010,Emakumea,,,,100.000 biztanleko,,0.09
2019,Emakumea,,,,100.000 biztanleko,,0.09
2021,Emakumea,,,,100.000 biztanleko,,0.0
2013,Emakumea,,,,100.000 biztanleko,,0.0
2012,Emakumea,,,,100.000 biztanleko,,0.0
2011,Emakumea,,,,100.000 biztanleko,,0.18
2015,Emakumea,,,,100.000 biztanleko,,0.0
2020,Emakumea,,,,100.000 biztanleko,,0.0
2022,Emakumea,,,,100.000 biztanleko,,0.09
2017,Emakumea,,,,100.000 biztanleko,,0.18
2024,Emakumea,,,,100.000 biztanleko,,0.18
2018,Emakumea,,,,100.000 biztanleko,,0.09
2014,Emakumea,,,,100.000 biztanleko,,0.0
2023,Emakumea,,,,100.000 biztanleko,,0.09
2016,Emakumea,,,,100.000 biztanleko,,0.09
2010,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2012,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2024,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2016,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2017,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2011,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2022,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2015,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2023,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2013,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2020,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2021,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2014,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2018,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2019,Emakumea,,,Abadiño,100.000 biztanleko,,0.0
2017,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2019,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2024,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2022,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2021,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2016,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2014,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2023,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2010,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2018,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2020,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2013,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2015,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2012,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2011,Emakumea,,,Abaltzisketa,100.000 biztanleko,,0.0
2011,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2021,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2014,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2019,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2015,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2013,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2012,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2024,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2016,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2020,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2023,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2010,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2017,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2022,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2018,Emakumea,,,Abanto y Ciérvana-Abanto Zierbena,100.000 biztanleko,,0.0
2015,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2019,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2012,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2014,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2018,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2016,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2023,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2022,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2024,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2020,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2013,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2010,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2011,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2017,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2021,Emakumea,,,Aduna,100.000 biztanleko,,0.0
2012,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2010,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2016,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2022,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2013,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2014,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2015,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2011,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2017,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2023,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2021,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2018,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2019,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2020,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2024,Emakumea,,,Agurain / Salvatierra,100.000 biztanleko,,0.0
2015,Emakumea,,,Aia,100.000 biztanleko,,0.0
2021,Emakumea,,,Aia,100.000 biztanleko,,0.0
2018,Emakumea,,,Aia,100.000 biztanleko,,0.0
2020,Emakumea,,,Aia,100.000 biztanleko,,0.0
2017,Emakumea,,,Aia,100.000 biztanleko,,0.0
2016,Emakumea,,,Aia,100.000 biztanleko,,0.0
2010,Emakumea,,,Aia,100.000 biztanleko,,0.0
2023,Emakumea,,,Aia,100.000 biztanleko,,0.0
2012,Emakumea,,,Aia,100.000 biztanleko,,0.0
2022,Emakumea,,,Aia,100.000 biztanleko,,0.0
2019,Emakumea,,,Aia,100.000 biztanleko,,0.0
2011,Emakumea,,,Aia,100.000 biztanleko,,0.0
2024,Emakumea,,,Aia,100.000 biztanleko,,0.0
2014,Emakumea,,,Aia,100.000 biztanleko,,0.0
2013,Emakumea,,,Aia,100.000 biztanleko,,0.0
2024,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2019,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2015,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2023,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2020,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2022,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2010,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2011,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2012,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2014,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2013,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2021,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2017,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2018,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2016,Emakumea,,,Aizarnazabal,100.000 biztanleko,,0.0
2016,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2010,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2021,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2024,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2018,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2011,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2015,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2013,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2012,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2020,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2022,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2017,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2023,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2019,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2014,Emakumea,,,Ajangiz,100.000 biztanleko,,0.0
2012,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2021,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2023,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2018,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2013,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2011,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2014,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2017,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2022,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2016,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2015,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2024,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2020,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2019,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2010,Emakumea,,,Albiztur,100.000 biztanleko,,0.0
2016,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2020,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2018,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2014,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2021,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2024,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2012,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2022,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2023,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2017,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2010,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2015,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2013,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2011,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2019,Emakumea,,,Alegia,100.000 biztanleko,,0.0
2015,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2011,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2022,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2014,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2016,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2019,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2021,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2012,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2024,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2017,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2020,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2013,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2018,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2023,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2010,Emakumea,,,Alegría-Dulantzi,100.000 biztanleko,,0.0
2014,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2021,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2020,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2024,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2010,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2022,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2019,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2017,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2015,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2012,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2011,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2016,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2018,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2013,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2023,Emakumea,,,Alkiza,100.000 biztanleko,,0.0
2023,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2011,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2021,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2014,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2015,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2016,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2022,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2018,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2012,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2017,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2020,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2013,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2010,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2019,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2024,Emakumea,,,Alonsotegi,100.000 biztanleko,,0.0
2011,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2018,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2023,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2019,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2014,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2021,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2022,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2017,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2015,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2013,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2020,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2012,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2016,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2010,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2024,Emakumea,,,Altzaga,100.000 biztanleko,,0.0
2016,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2021,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2020,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2012,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2017,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2011,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2023,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2022,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2018,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2015,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2014,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2013,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2010,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2024,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2019,Emakumea,,,Altzo,100.000 biztanleko,,0.0
2020,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2011,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2010,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2019,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2024,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2012,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2015,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2018,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2013,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2014,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2022,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2021,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2017,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2016,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2023,Emakumea,,,Amezketa,100.000 biztanleko,,0.0
2013,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2024,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2019,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2015,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2020,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2023,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2018,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2010,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2012,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2017,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2021,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2022,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2011,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2014,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2016,Emakumea,,,Amorebieta-Etxano,100.000 biztanleko,,0.0
2016,Emakumea,,,Amoroto,100.000 biztanleko,,0.0
2024,Emakumea,,,Amoroto,100.000 biztanleko,,0.0
2021,Emakumea,,,Amoroto,100.000 biztanleko,,0.0
2020,Emakumea,,,Amoroto,100.000 biztanleko,,0.0
2019,Emakumea,,,Amoroto,100.000 biztanleko,,0.0
2017,Emakumea,,,Amoroto,100.000 biztanleko,,0.0
2012,Emakumea,,,Amoroto,100.000 biztanleko,,0.0
2018,Emakumea,,,Amoroto,100.000 biztanleko,,0.0
