Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2014,Proporción de viviendas con agua corriente,,,Alonsotegi,Porcentaje,Alonsotegi,99.4
2019,Proporción de viviendas con baño,,,Alonsotegi,Porcentaje,Alonsotegi,98.4
2019,Proporción de viviendas con agua corriente,,,Alonsotegi,Porcentaje,Alonsotegi,99.4
2010,Proporción de viviendas con agua corriente,,,Alonsotegi,Porcentaje,Alonsotegi,99.4
2018,Proporción de viviendas con agua corriente,,,Alonsotegi,Porcentaje,Alonsotegi,99.5
2010,Proporción de viviendas con baño,,,Alonsotegi,Porcentaje,Alonsotegi,98.2
2014,Proporción de viviendas con baño,,,Alonsotegi,Porcentaje,Alonsotegi,98.1
2015,Proporción de viviendas con agua corriente,,,Alonsotegi,Porcentaje,Alonsotegi,99.4
2020,Proporción de viviendas con baño,,,Alonsotegi,Porcentaje,Alonsotegi,100.0
2010,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2014,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.5
2022,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2016,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2015,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2023,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2010,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.5
2018,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2014,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2019,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2023,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.6
2020,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2013,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.5
2013,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2018,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.7
2021,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.5
2021,Proporción de viviendas con agua corriente,,,Altzaga,Porcentaje,Altzaga,100.0
2016,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.6
2015,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.5
2020,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.6
2022,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.6
2019,Proporción de viviendas con baño,,,Altzaga,Porcentaje,Altzaga,96.6
2019,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2021,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2022,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.7
2013,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.6
2023,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2016,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2018,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.7
2015,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2013,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2016,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.7
2022,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2019,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.7
2020,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.8
2018,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2014,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2020,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2010,Proporción de viviendas con agua corriente,,,Altzo,Porcentaje,Altzo,100.0
2021,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.1
2014,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.6
2015,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.6
2010,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,97.8
2023,Proporción de viviendas con baño,,,Altzo,Porcentaje,Altzo,98.8
2015,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2023,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,97.5
2022,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2021,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,97.8
2021,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2015,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,96.3
2014,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,96.5
2018,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,96.4
2018,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2019,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,96.3
2023,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2010,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,96.6
2020,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2014,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2010,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2019,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2016,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2013,Proporción de viviendas con agua corriente,,,Amezketa,Porcentaje,Amezketa,100.0
2020,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,97.5
2013,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,96.6
2022,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,97.3
2016,Proporción de viviendas con baño,,,Amezketa,Porcentaje,Amezketa,96.3
2013,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2020,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,100.0
2022,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,100.0
2019,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2016,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.8
2021,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,100.0
2018,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2023,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2010,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.7
2022,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2016,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2010,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2015,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2014,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2013,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.8
2023,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,100.0
2015,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.8
2019,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.8
2014,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.8
2021,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2018,Proporción de viviendas con baño,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.8
2020,Proporción de viviendas con agua corriente,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,99.9
2018,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2023,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,100.0
2021,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2016,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2010,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2019,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,99.3
2010,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,97.2
2014,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,97.3
2013,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,97.2
2020,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2013,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2014,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2021,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,100.0
2023,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2018,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,99.3
2022,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2016,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,97.3
2020,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,100.0
2015,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,97.2
2022,Proporción de viviendas con baño,,,Amoroto,Porcentaje,Amoroto,100.0
2015,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2019,Proporción de viviendas con agua corriente,,,Amoroto,Porcentaje,Amoroto,100.0
2020,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.7
2023,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,99.9
2013,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,100.0
2016,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.8
2015,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,100.0
2022,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.8
2013,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.7
2010,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,99.9
2019,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,99.9
2022,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,99.9
2021,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,99.9
2018,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,99.9
2020,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,100.0
2021,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.8
2010,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.6
2014,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,100.0
2014,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.7
2019,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.7
2018,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.7
2023,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.7
2016,Proporción de viviendas con agua corriente,,,Amurrio,Porcentaje,Amurrio,99.9
2015,Proporción de viviendas con baño,,,Amurrio,Porcentaje,Amurrio,99.7
2015,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.5
2010,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.5
2014,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.5
2013,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.5
2016,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.5
2016,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,100.0
2021,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,100.0
2020,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.7
2023,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.8
2015,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,99.9
2019,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.6
2023,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,99.9
2022,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,99.9
2014,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,99.9
2021,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.7
2022,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.7
2010,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,100.0
2020,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,100.0
2018,Proporción de viviendas con baño,,,Andoain,Porcentaje,Andoain,99.6
2018,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,100.0
2013,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,100.0
2019,Proporción de viviendas con agua corriente,,,Andoain,Porcentaje,Andoain,100.0
2013,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2021,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2023,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2014,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2014,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2020,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2019,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2018,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2022,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2018,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2015,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2016,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2023,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2016,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2022,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2010,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2010,Proporción de viviendas con baño,,,Anoeta,Porcentaje,Anoeta,100.0
2021,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2019,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2015,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2020,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2013,Proporción de viviendas con agua corriente,,,Anoeta,Porcentaje,Anoeta,100.0
2023,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2019,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2021,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2022,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.8
2013,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2010,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2010,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.9
2015,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.8
2023,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.8
2021,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.8
2020,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.9
2022,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2015,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2019,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.8
2018,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.8
2016,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2014,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2013,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.9
2016,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.8
2020,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2018,Proporción de viviendas con agua corriente,,,Antzuola,Porcentaje,Antzuola,99.9
2014,Proporción de viviendas con baño,,,Antzuola,Porcentaje,Antzuola,99.8
2014,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2013,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2022,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2021,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,93.9
2015,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,91.3
2014,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,91.4
2021,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2018,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2022,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,94.4
2023,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2018,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,93.4
2019,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,93.8
2016,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,92.5
2019,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2023,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,94.4
2020,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,93.7
2010,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,88.6
2010,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2015,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2016,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2020,Proporción de viviendas con agua corriente,,,Añana,Porcentaje,Añana,100.0
2013,Proporción de viviendas con baño,,,Añana,Porcentaje,Añana,92.1
2010,Proporción de viviendas con agua corriente,,,Arakaldo,Porcentaje,Arakaldo,100.0
2016,Proporción de viviendas con baño,,,Arakaldo,Porcentaje,Arakaldo,100.0
2022,Proporción de viviendas con baño,,,Arakaldo,Porcentaje,Arakaldo,100.0
2021,Proporción de viviendas con baño,,,Arakaldo,Porcentaje,Arakaldo,100.0
2023,Proporción de viviendas con baño,,,Arakaldo,Porcentaje,Arakaldo,100.0
2018,Proporción de viviendas con baño,,,Arakaldo,Porcentaje,Arakaldo,100.0
2015,Proporción de viviendas con agua corriente,,,Arakaldo,Porcentaje,Arakaldo,100.0
2013,Proporción de viviendas con baño,,,Arakaldo,Porcentaje,Arakaldo,100.0
2020,Proporción de viviendas con baño,,,Arakaldo,Porcentaje,Arakaldo,100.0
2020,Proporción de viviendas con agua corriente,,,Arakaldo,Porcentaje,Arakaldo,100.0
