Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2019,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2023,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2010,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.5
2011,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.5
2018,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2013,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.5
2015,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2014,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.5
2021,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2022,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2020,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.5
2012,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2016,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.5
2017,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
