Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2010,M,,,ES48904,PER_100000_POP,ES48904,0.0
2021,M,,,ES48904,PER_100000_POP,ES48904,0.0
2019,M,,,ES48904,PER_100000_POP,ES48904,0.0
2015,M,,,ES48085,PER_100000_POP,ES48085,0.0
2020,M,,,ES48085,PER_100000_POP,ES48085,0.0
2023,M,,,ES48085,PER_100000_POP,ES48085,0.0
2013,M,,,ES48085,PER_100000_POP,ES48085,0.0
2010,M,,,ES48085,PER_100000_POP,ES48085,0.0
2019,M,,,ES48085,PER_100000_POP,ES48085,0.0
2022,M,,,ES48085,PER_100000_POP,ES48085,0.0
2017,M,,,ES48085,PER_100000_POP,ES48085,0.0
2021,M,,,ES48085,PER_100000_POP,ES48085,0.0
2014,M,,,ES48085,PER_100000_POP,ES48085,0.0
2018,M,,,ES48085,PER_100000_POP,ES48085,0.0
2012,M,,,ES48085,PER_100000_POP,ES48085,0.0
2016,M,,,ES48085,PER_100000_POP,ES48085,0.0
2011,M,,,ES48085,PER_100000_POP,ES48085,0.0
2023,M,,,ES48086,PER_100000_POP,ES48086,0.0
2022,M,,,ES48086,PER_100000_POP,ES48086,0.0
2013,M,,,ES48086,PER_100000_POP,ES48086,0.0
2020,M,,,ES48086,PER_100000_POP,ES48086,0.0
2018,M,,,ES48086,PER_100000_POP,ES48086,0.0
2017,M,,,ES48086,PER_100000_POP,ES48086,0.0
2019,M,,,ES48086,PER_100000_POP,ES48086,0.0
2021,M,,,ES48086,PER_100000_POP,ES48086,0.0
2015,M,,,ES48086,PER_100000_POP,ES48086,0.0
2011,M,,,ES48086,PER_100000_POP,ES48086,0.0
2012,M,,,ES48086,PER_100000_POP,ES48086,0.0
2014,M,,,ES48086,PER_100000_POP,ES48086,0.0
2016,M,,,ES48086,PER_100000_POP,ES48086,0.0
2010,M,,,ES48086,PER_100000_POP,ES48086,0.0
2020,M,,,ES20065,PER_100000_POP,ES20065,0.0
2013,M,,,ES20065,PER_100000_POP,ES20065,0.0
2022,M,,,ES20065,PER_100000_POP,ES20065,0.0
2017,M,,,ES20065,PER_100000_POP,ES20065,0.0
2023,M,,,ES20065,PER_100000_POP,ES20065,0.0
2019,M,,,ES20065,PER_100000_POP,ES20065,0.0
2014,M,,,ES20065,PER_100000_POP,ES20065,0.0
2018,M,,,ES20065,PER_100000_POP,ES20065,0.0
2021,M,,,ES20065,PER_100000_POP,ES20065,0.0
2012,M,,,ES20065,PER_100000_POP,ES20065,0.0
2015,M,,,ES20065,PER_100000_POP,ES20065,0.0
2016,M,,,ES20065,PER_100000_POP,ES20065,0.0
2011,M,,,ES20065,PER_100000_POP,ES20065,0.0
2010,M,,,ES20065,PER_100000_POP,ES20065,0.0
2017,M,,,ES48076,PER_100000_POP,ES48076,0.0
2020,M,,,ES48076,PER_100000_POP,ES48076,0.0
2012,M,,,ES48076,PER_100000_POP,ES48076,0.0
2022,M,,,ES48076,PER_100000_POP,ES48076,0.0
2016,M,,,ES48076,PER_100000_POP,ES48076,0.0
2015,M,,,ES48076,PER_100000_POP,ES48076,0.0
2019,M,,,ES48076,PER_100000_POP,ES48076,0.0
2021,M,,,ES48076,PER_100000_POP,ES48076,0.0
2010,M,,,ES48076,PER_100000_POP,ES48076,0.0
2023,M,,,ES48076,PER_100000_POP,ES48076,0.0
2018,M,,,ES48076,PER_100000_POP,ES48076,0.0
2014,M,,,ES48076,PER_100000_POP,ES48076,0.0
2013,M,,,ES48076,PER_100000_POP,ES48076,0.0
2011,M,,,ES48076,PER_100000_POP,ES48076,0.0
2010,M,,,ES20071,PER_100000_POP,ES20071,0.0
2020,M,,,ES20071,PER_100000_POP,ES20071,0.0
2022,M,,,ES20071,PER_100000_POP,ES20071,0.0
2012,M,,,ES20071,PER_100000_POP,ES20071,0.0
2019,M,,,ES20071,PER_100000_POP,ES20071,0.0
2011,M,,,ES20071,PER_100000_POP,ES20071,0.0
2018,M,,,ES20071,PER_100000_POP,ES20071,0.0
2015,M,,,ES20071,PER_100000_POP,ES20071,0.0
2013,M,,,ES20071,PER_100000_POP,ES20071,0.0
2017,M,,,ES20071,PER_100000_POP,ES20071,0.0
2014,M,,,ES20071,PER_100000_POP,ES20071,0.0
2016,M,,,ES20071,PER_100000_POP,ES20071,0.0
2021,M,,,ES20071,PER_100000_POP,ES20071,0.0
2023,M,,,ES20071,PER_100000_POP,ES20071,0.0
2012,M,,,ES48087,PER_100000_POP,ES48087,0.0
2013,M,,,ES48087,PER_100000_POP,ES48087,0.0
2017,M,,,ES48087,PER_100000_POP,ES48087,0.0
2015,M,,,ES48087,PER_100000_POP,ES48087,0.0
2023,M,,,ES48087,PER_100000_POP,ES48087,0.0
2019,M,,,ES48087,PER_100000_POP,ES48087,0.0
2021,M,,,ES48087,PER_100000_POP,ES48087,0.0
2018,M,,,ES48087,PER_100000_POP,ES48087,0.0
2014,M,,,ES48087,PER_100000_POP,ES48087,0.0
2022,M,,,ES48087,PER_100000_POP,ES48087,0.0
2016,M,,,ES48087,PER_100000_POP,ES48087,0.0
2020,M,,,ES48087,PER_100000_POP,ES48087,0.0
2010,M,,,ES48087,PER_100000_POP,ES48087,0.0
2011,M,,,ES48087,PER_100000_POP,ES48087,0.0
2020,M,,,ES48088,PER_100000_POP,ES48088,0.0
2023,M,,,ES48088,PER_100000_POP,ES48088,0.0
2022,M,,,ES48088,PER_100000_POP,ES48088,0.0
2018,M,,,ES48088,PER_100000_POP,ES48088,0.0
2010,M,,,ES48088,PER_100000_POP,ES48088,0.0
2013,M,,,ES48088,PER_100000_POP,ES48088,0.0
2017,M,,,ES48088,PER_100000_POP,ES48088,0.0
2021,M,,,ES48088,PER_100000_POP,ES48088,0.0
2015,M,,,ES48088,PER_100000_POP,ES48088,0.0
2019,M,,,ES48088,PER_100000_POP,ES48088,0.0
2016,M,,,ES48088,PER_100000_POP,ES48088,0.0
2014,M,,,ES48088,PER_100000_POP,ES48088,0.0
2012,M,,,ES48088,PER_100000_POP,ES48088,0.0
2011,M,,,ES48088,PER_100000_POP,ES48088,0.0
2015,M,,,ES48065,PER_100000_POP,ES48065,0.0
2012,M,,,ES48065,PER_100000_POP,ES48065,0.0
2021,M,,,ES48065,PER_100000_POP,ES48065,0.0
2016,M,,,ES48065,PER_100000_POP,ES48065,0.0
2020,M,,,ES48065,PER_100000_POP,ES48065,0.0
2019,M,,,ES48065,PER_100000_POP,ES48065,0.0
2023,M,,,ES48065,PER_100000_POP,ES48065,0.0
2014,M,,,ES48065,PER_100000_POP,ES48065,0.0
2022,M,,,ES48065,PER_100000_POP,ES48065,0.0
2010,M,,,ES48065,PER_100000_POP,ES48065,0.0
2013,M,,,ES48065,PER_100000_POP,ES48065,0.0
2017,M,,,ES48065,PER_100000_POP,ES48065,0.0
2018,M,,,ES48065,PER_100000_POP,ES48065,0.0
2011,M,,,ES48065,PER_100000_POP,ES48065,0.0
2019,M,,,ES48089,PER_100000_POP,ES48089,0.0
2015,M,,,ES48089,PER_100000_POP,ES48089,0.0
2010,M,,,ES48089,PER_100000_POP,ES48089,0.0
2011,M,,,ES48089,PER_100000_POP,ES48089,0.0
2023,M,,,ES48089,PER_100000_POP,ES48089,0.0
2021,M,,,ES48089,PER_100000_POP,ES48089,0.0
2017,M,,,ES48089,PER_100000_POP,ES48089,0.0
2018,M,,,ES48089,PER_100000_POP,ES48089,0.0
2022,M,,,ES48089,PER_100000_POP,ES48089,0.0
2016,M,,,ES48089,PER_100000_POP,ES48089,0.0
2013,M,,,ES48089,PER_100000_POP,ES48089,0.0
2020,M,,,ES48089,PER_100000_POP,ES48089,0.0
2014,M,,,ES48089,PER_100000_POP,ES48089,0.0
2012,M,,,ES48089,PER_100000_POP,ES48089,0.0
2010,M,,,ES48074,PER_100000_POP,ES48074,0.0
2022,M,,,ES48074,PER_100000_POP,ES48074,0.0
2014,M,,,ES48074,PER_100000_POP,ES48074,0.0
2018,M,,,ES48074,PER_100000_POP,ES48074,0.0
2023,M,,,ES48074,PER_100000_POP,ES48074,0.0
2015,M,,,ES48074,PER_100000_POP,ES48074,0.0
2020,M,,,ES48074,PER_100000_POP,ES48074,0.0
2016,M,,,ES48074,PER_100000_POP,ES48074,0.0
2012,M,,,ES48074,PER_100000_POP,ES48074,0.0
2017,M,,,ES48074,PER_100000_POP,ES48074,0.0
2021,M,,,ES48074,PER_100000_POP,ES48074,0.0
2019,M,,,ES48074,PER_100000_POP,ES48074,0.0
2013,M,,,ES48074,PER_100000_POP,ES48074,0.0
2011,M,,,ES48074,PER_100000_POP,ES48074,0.0
2023,M,,,ES01054,PER_100000_POP,ES01054,0.0
2012,M,,,ES01054,PER_100000_POP,ES01054,0.0
2014,M,,,ES01054,PER_100000_POP,ES01054,0.0
2010,M,,,ES01054,PER_100000_POP,ES01054,0.0
2020,M,,,ES01054,PER_100000_POP,ES01054,0.0
2021,M,,,ES01054,PER_100000_POP,ES01054,0.0
2022,M,,,ES01054,PER_100000_POP,ES01054,0.0
2015,M,,,ES01054,PER_100000_POP,ES01054,0.0
2019,M,,,ES01054,PER_100000_POP,ES01054,0.0
2013,M,,,ES01054,PER_100000_POP,ES01054,0.0
2016,M,,,ES01054,PER_100000_POP,ES01054,0.0
2018,M,,,ES01054,PER_100000_POP,ES01054,0.0
2017,M,,,ES01054,PER_100000_POP,ES01054,0.0
2011,M,,,ES01054,PER_100000_POP,ES01054,0.0
2010,M,,,ES20072,PER_100000_POP,ES20072,0.0
2012,M,,,ES20072,PER_100000_POP,ES20072,0.0
2013,M,,,ES20072,PER_100000_POP,ES20072,0.0
2023,M,,,ES20072,PER_100000_POP,ES20072,0.0
2015,M,,,ES20072,PER_100000_POP,ES20072,0.0
2014,M,,,ES20072,PER_100000_POP,ES20072,0.0
2021,M,,,ES20072,PER_100000_POP,ES20072,0.0
2011,M,,,ES20072,PER_100000_POP,ES20072,0.0
2022,M,,,ES20072,PER_100000_POP,ES20072,0.0
2020,M,,,ES20072,PER_100000_POP,ES20072,0.0
2017,M,,,ES20072,PER_100000_POP,ES20072,0.0
2019,M,,,ES20072,PER_100000_POP,ES20072,0.0
2016,M,,,ES20072,PER_100000_POP,ES20072,0.0
2018,M,,,ES20072,PER_100000_POP,ES20072,0.0
2021,M,,,ES20077,PER_100000_POP,ES20077,0.0
2016,M,,,ES20077,PER_100000_POP,ES20077,0.0
2018,M,,,ES20077,PER_100000_POP,ES20077,0.0
2023,M,,,ES20077,PER_100000_POP,ES20077,0.0
2022,M,,,ES20077,PER_100000_POP,ES20077,0.0
2015,M,,,ES20077,PER_100000_POP,ES20077,0.0
2020,M,,,ES20077,PER_100000_POP,ES20077,0.0
2019,M,,,ES20077,PER_100000_POP,ES20077,0.0
2013,M,,,ES20077,PER_100000_POP,ES20077,0.0
2017,M,,,ES20077,PER_100000_POP,ES20077,0.0
2010,M,,,ES20077,PER_100000_POP,ES20077,0.0
2014,M,,,ES20077,PER_100000_POP,ES20077,0.0
2012,M,,,ES20077,PER_100000_POP,ES20077,0.0
2011,M,,,ES20077,PER_100000_POP,ES20077,0.0
2010,M,,,ES48916,PER_100000_POP,ES48916,0.0
2023,M,,,ES48916,PER_100000_POP,ES48916,0.0
2021,M,,,ES48916,PER_100000_POP,ES48916,0.0
2012,M,,,ES48916,PER_100000_POP,ES48916,0.0
2018,M,,,ES48916,PER_100000_POP,ES48916,0.0
2016,M,,,ES48916,PER_100000_POP,ES48916,0.0
2011,M,,,ES48916,PER_100000_POP,ES48916,0.0
2014,M,,,ES48916,PER_100000_POP,ES48916,0.0
2022,M,,,ES48916,PER_100000_POP,ES48916,0.0
2020,M,,,ES48916,PER_100000_POP,ES48916,0.0
2013,M,,,ES48916,PER_100000_POP,ES48916,0.0
2015,M,,,ES48916,PER_100000_POP,ES48916,0.0
2017,M,,,ES48916,PER_100000_POP,ES48916,0.0
2019,M,,,ES48916,PER_100000_POP,ES48916,0.0
2011,M,,,ES20073,PER_100000_POP,ES20073,0.0
2021,M,,,ES20073,PER_100000_POP,ES20073,0.0
2017,M,,,ES20073,PER_100000_POP,ES20073,0.0
2023,M,,,ES20073,PER_100000_POP,ES20073,0.0
2022,M,,,ES20073,PER_100000_POP,ES20073,0.0
2020,M,,,ES20073,PER_100000_POP,ES20073,0.0
2019,M,,,ES20073,PER_100000_POP,ES20073,0.0
2014,M,,,ES20073,PER_100000_POP,ES20073,0.0
2018,M,,,ES20073,PER_100000_POP,ES20073,0.0
2016,M,,,ES20073,PER_100000_POP,ES20073,0.0
2015,M,,,ES20073,PER_100000_POP,ES20073,0.0
2012,M,,,ES20073,PER_100000_POP,ES20073,0.0
2013,M,,,ES20073,PER_100000_POP,ES20073,0.0
2010,M,,,ES20073,PER_100000_POP,ES20073,0.0
2011,M,,,ES01055,PER_100000_POP,ES01055,0.0
2016,M,,,ES01055,PER_100000_POP,ES01055,0.0
2020,M,,,ES01055,PER_100000_POP,ES01055,0.0
2022,M,,,ES01055,PER_100000_POP,ES01055,0.0
2017,M,,,ES01055,PER_100000_POP,ES01055,0.0
2015,M,,,ES01055,PER_100000_POP,ES01055,0.0
2021,M,,,ES01055,PER_100000_POP,ES01055,0.0
2019,M,,,ES01055,PER_100000_POP,ES01055,0.0
2013,M,,,ES01055,PER_100000_POP,ES01055,0.0
2010,M,,,ES01055,PER_100000_POP,ES01055,0.0
2012,M,,,ES01055,PER_100000_POP,ES01055,0.0
2018,M,,,ES01055,PER_100000_POP,ES01055,0.0
2023,M,,,ES01055,PER_100000_POP,ES01055,0.0
2014,M,,,ES01055,PER_100000_POP,ES01055,0.0
2012,M,,,ES48080,PER_100000_POP,ES48080,0.0
2021,M,,,ES48080,PER_100000_POP,ES48080,0.0
2016,M,,,ES48080,PER_100000_POP,ES48080,0.0
2020,M,,,ES48080,PER_100000_POP,ES48080,0.0
2023,M,,,ES48080,PER_100000_POP,ES48080,0.0
2019,M,,,ES48080,PER_100000_POP,ES48080,0.0
2018,M,,,ES48080,PER_100000_POP,ES48080,0.0
2014,M,,,ES48080,PER_100000_POP,ES48080,0.0
2022,M,,,ES48080,PER_100000_POP,ES48080,0.0
2010,M,,,ES48080,PER_100000_POP,ES48080,0.0
2013,M,,,ES48080,PER_100000_POP,ES48080,0.0
2017,M,,,ES48080,PER_100000_POP,ES48080,0.0
2015,M,,,ES48080,PER_100000_POP,ES48080,0.0
2011,M,,,ES48080,PER_100000_POP,ES48080,0.0
2021,M,,,ES20075,PER_100000_POP,ES20075,0.0
2023,M,,,ES20075,PER_100000_POP,ES20075,0.0
2019,M,,,ES20075,PER_100000_POP,ES20075,0.0
2020,M,,,ES20075,PER_100000_POP,ES20075,0.0
2022,M,,,ES20075,PER_100000_POP,ES20075,0.0
2014,M,,,ES20075,PER_100000_POP,ES20075,0.0
2017,M,,,ES20075,PER_100000_POP,ES20075,0.0
2018,M,,,ES20075,PER_100000_POP,ES20075,0.0
2016,M,,,ES20075,PER_100000_POP,ES20075,0.0
2015,M,,,ES20075,PER_100000_POP,ES20075,0.0
2013,M,,,ES20075,PER_100000_POP,ES20075,0.0
2012,M,,,ES20075,PER_100000_POP,ES20075,0.0
2011,M,,,ES20075,PER_100000_POP,ES20075,0.0
2010,M,,,ES20075,PER_100000_POP,ES20075,0.0
2013,M,,,ES01057,PER_100000_POP,ES01057,0.0
2010,M,,,ES01057,PER_100000_POP,ES01057,0.0
2021,M,,,ES01057,PER_100000_POP,ES01057,0.0
2012,M,,,ES01057,PER_100000_POP,ES01057,0.0
2022,M,,,ES01057,PER_100000_POP,ES01057,0.0
2023,M,,,ES01057,PER_100000_POP,ES01057,0.0
2020,M,,,ES01057,PER_100000_POP,ES01057,0.0
2016,M,,,ES01057,PER_100000_POP,ES01057,0.0
2014,M,,,ES01057,PER_100000_POP,ES01057,0.0
2011,M,,,ES01057,PER_100000_POP,ES01057,0.0
2018,M,,,ES01057,PER_100000_POP,ES01057,0.0
2015,M,,,ES01057,PER_100000_POP,ES01057,0.0
2017,M,,,ES01057,PER_100000_POP,ES01057,0.0
2019,M,,,ES01057,PER_100000_POP,ES01057,0.0
2023,M,,,ES01059,PER_100000_POP,ES01059,0.0
2014,M,,,ES01059,PER_100000_POP,ES01059,0.85
2011,M,,,ES01059,PER_100000_POP,ES01059,0.0
2022,M,,,ES01059,PER_100000_POP,ES01059,0.83
2021,M,,,ES01059,PER_100000_POP,ES01059,0.0
2020,M,,,ES01059,PER_100000_POP,ES01059,0.0
2019,M,,,ES01059,PER_100000_POP,ES01059,0.83
2013,M,,,ES01059,PER_100000_POP,ES01059,0.0
2018,M,,,ES01059,PER_100000_POP,ES01059,0.0
2017,M,,,ES01059,PER_100000_POP,ES01059,0.0
2016,M,,,ES01059,PER_100000_POP,ES01059,0.0
2015,M,,,ES01059,PER_100000_POP,ES01059,0.0
2010,M,,,ES01059,PER_100000_POP,ES01059,0.0
2012,M,,,ES01059,PER_100000_POP,ES01059,0.0
2016,M,,,ES01060,PER_100000_POP,ES01060,0.0
2015,M,,,ES01060,PER_100000_POP,ES01060,0.0
2022,M,,,ES01060,PER_100000_POP,ES01060,0.0
2018,M,,,ES01060,PER_100000_POP,ES01060,0.0
2013,M,,,ES01060,PER_100000_POP,ES01060,0.0
2011,M,,,ES01060,PER_100000_POP,ES01060,0.0
2014,M,,,ES01060,PER_100000_POP,ES01060,0.0
2017,M,,,ES01060,PER_100000_POP,ES01060,0.0
2010,M,,,ES01060,PER_100000_POP,ES01060,0.0
2019,M,,,ES01060,PER_100000_POP,ES01060,0.0
2012,M,,,ES01060,PER_100000_POP,ES01060,0.0
2023,M,,,ES01060,PER_100000_POP,ES01060,0.0
2021,M,,,ES01060,PER_100000_POP,ES01060,0.0
2020,M,,,ES01060,PER_100000_POP,ES01060,0.0
2016,M,,,ES48095,PER_100000_POP,ES48095,0.0
2020,M,,,ES48095,PER_100000_POP,ES48095,0.0
2021,M,,,ES48095,PER_100000_POP,ES48095,0.0
2023,M,,,ES48095,PER_100000_POP,ES48095,0.0
2018,M,,,ES48095,PER_100000_POP,ES48095,0.0
2022,M,,,ES48095,PER_100000_POP,ES48095,0.0
2015,M,,,ES48095,PER_100000_POP,ES48095,0.0
2019,M,,,ES48095,PER_100000_POP,ES48095,0.0
2013,M,,,ES48095,PER_100000_POP,ES48095,0.0
2010,M,,,ES48095,PER_100000_POP,ES48095,0.0
2017,M,,,ES48095,PER_100000_POP,ES48095,0.0
2011,M,,,ES48095,PER_100000_POP,ES48095,0.0
2014,M,,,ES48095,PER_100000_POP,ES48095,0.0
2012,M,,,ES48095,PER_100000_POP,ES48095,0.0
2011,M,,,ES20078,PER_100000_POP,ES20078,0.0
2021,M,,,ES20078,PER_100000_POP,ES20078,0.0
2022,M,,,ES20078,PER_100000_POP,ES20078,0.0
2019,M,,,ES20078,PER_100000_POP,ES20078,0.0
2023,M,,,ES20078,PER_100000_POP,ES20078,0.0
2016,M,,,ES20078,PER_100000_POP,ES20078,0.0
2013,M,,,ES20078,PER_100000_POP,ES20078,0.0
2020,M,,,ES20078,PER_100000_POP,ES20078,0.0
2014,M,,,ES20078,PER_100000_POP,ES20078,0.0
2018,M,,,ES20078,PER_100000_POP,ES20078,0.0
2017,M,,,ES20078,PER_100000_POP,ES20078,0.0
2015,M,,,ES20078,PER_100000_POP,ES20078,0.0
2012,M,,,ES20078,PER_100000_POP,ES20078,0.0
2010,M,,,ES20078,PER_100000_POP,ES20078,0.0
2012,M,,,ES01061,PER_100000_POP,ES01061,0.0
2019,M,,,ES01061,PER_100000_POP,ES01061,0.0
2017,M,,,ES01061,PER_100000_POP,ES01061,0.0
2020,M,,,ES01061,PER_100000_POP,ES01061,0.0
2021,M,,,ES01061,PER_100000_POP,ES01061,0.0
2018,M,,,ES01061,PER_100000_POP,ES01061,0.0
2023,M,,,ES01061,PER_100000_POP,ES01061,0.0
2016,M,,,ES01061,PER_100000_POP,ES01061,0.0
2013,M,,,ES01061,PER_100000_POP,ES01061,0.0
2015,M,,,ES01061,PER_100000_POP,ES01061,0.0
2014,M,,,ES01061,PER_100000_POP,ES01061,0.0
2010,M,,,ES01061,PER_100000_POP,ES01061,0.0
2022,M,,,ES01061,PER_100000_POP,ES01061,0.0
2011,M,,,ES01061,PER_100000_POP,ES01061,0.0
2015,M,,,ES48096,PER_100000_POP,ES48096,0.0
2022,M,,,ES48096,PER_100000_POP,ES48096,0.0
2013,M,,,ES48096,PER_100000_POP,ES48096,0.0
2011,M,,,ES48096,PER_100000_POP,ES48096,0.0
2017,M,,,ES48096,PER_100000_POP,ES48096,0.0
2021,M,,,ES48096,PER_100000_POP,ES48096,0.0
2019,M,,,ES48096,PER_100000_POP,ES48096,0.0
2023,M,,,ES48096,PER_100000_POP,ES48096,0.0
2016,M,,,ES48096,PER_100000_POP,ES48096,0.0
2020,M,,,ES48096,PER_100000_POP,ES48096,0.0
2014,M,,,ES48096,PER_100000_POP,ES48096,0.0
2018,M,,,ES48096,PER_100000_POP,ES48096,0.0
2012,M,,,ES48096,PER_100000_POP,ES48096,0.0
2010,M,,,ES48096,PER_100000_POP,ES48096,0.0
2019,M,,,ES01062,PER_100000_POP,ES01062,0.0
2015,M,,,ES01062,PER_100000_POP,ES01062,0.0
2022,M,,,ES01062,PER_100000_POP,ES01062,0.0
2021,M,,,ES01062,PER_100000_POP,ES01062,0.0
2014,M,,,ES01062,PER_100000_POP,ES01062,0.0
2016,M,,,ES01062,PER_100000_POP,ES01062,0.0
2012,M,,,ES01062,PER_100000_POP,ES01062,0.0
2010,M,,,ES01062,PER_100000_POP,ES01062,0.0
2017,M,,,ES01062,PER_100000_POP,ES01062,0.0
2011,M,,,ES01062,PER_100000_POP,ES01062,0.0
2013,M,,,ES01062,PER_100000_POP,ES01062,0.0
2018,M,,,ES01062,PER_100000_POP,ES01062,0.0
2023,M,,,ES01062,PER_100000_POP,ES01062,0.0
2020,M,,,ES01062,PER_100000_POP,ES01062,0.0
2012,M,,,ES48905,PER_100000_POP,ES48905,0.0
2017,M,,,ES48905,PER_100000_POP,ES48905,0.0
2022,M,,,ES48905,PER_100000_POP,ES48905,0.0
2021,M,,,ES48905,PER_100000_POP,ES48905,0.0
2011,M,,,ES48905,PER_100000_POP,ES48905,0.0
2015,M,,,ES48905,PER_100000_POP,ES48905,0.0
2019,M,,,ES48905,PER_100000_POP,ES48905,0.0
2023,M,,,ES48905,PER_100000_POP,ES48905,0.0
2016,M,,,ES48905,PER_100000_POP,ES48905,0.0
2020,M,,,ES48905,PER_100000_POP,ES48905,0.0
2014,M,,,ES48905,PER_100000_POP,ES48905,0.0
2010,M,,,ES48905,PER_100000_POP,ES48905,0.0
2018,M,,,ES48905,PER_100000_POP,ES48905,0.0
2013,M,,,ES48905,PER_100000_POP,ES48905,0.0
2014,M,,,ES48097,PER_100000_POP,ES48097,0.0
2023,M,,,ES48097,PER_100000_POP,ES48097,0.0
2018,M,,,ES48097,PER_100000_POP,ES48097,0.0
2010,M,,,ES48097,PER_100000_POP,ES48097,0.0
2022,M,,,ES48097,PER_100000_POP,ES48097,0.0
2021,M,,,ES48097,PER_100000_POP,ES48097,0.0
2020,M,,,ES48097,PER_100000_POP,ES48097,0.0
2016,M,,,ES48097,PER_100000_POP,ES48097,0.0
2013,M,,,ES48097,PER_100000_POP,ES48097,0.0
2012,M,,,ES48097,PER_100000_POP,ES48097,0.0
2015,M,,,ES48097,PER_100000_POP,ES48097,0.0
2019,M,,,ES48097,PER_100000_POP,ES48097,0.0
2017,M,,,ES48097,PER_100000_POP,ES48097,0.0
2011,M,,,ES48097,PER_100000_POP,ES48097,0.0
2018,M,,,ES20079,PER_100000_POP,ES20079,0.0
2023,M,,,ES20079,PER_100000_POP,ES20079,0.0
2021,M,,,ES20079,PER_100000_POP,ES20079,0.0
2016,M,,,ES20079,PER_100000_POP,ES20079,0.0
2022,M,,,ES20079,PER_100000_POP,ES20079,0.0
2015,M,,,ES20079,PER_100000_POP,ES20079,0.0
2020,M,,,ES20079,PER_100000_POP,ES20079,0.0
2019,M,,,ES20079,PER_100000_POP,ES20079,0.0
2013,M,,,ES20079,PER_100000_POP,ES20079,0.0
2017,M,,,ES20079,PER_100000_POP,ES20079,0.0
2014,M,,,ES20079,PER_100000_POP,ES20079,0.0
2012,M,,,ES20079,PER_100000_POP,ES20079,0.0
2011,M,,,ES20079,PER_100000_POP,ES20079,0.0
2010,M,,,ES20079,PER_100000_POP,ES20079,0.0
2015,M,,,ES48024,PER_100000_POP,ES48024,0.0
2014,M,,,ES48024,PER_100000_POP,ES48024,0.0
2013,M,,,ES48024,PER_100000_POP,ES48024,0.0
2017,M,,,ES48024,PER_100000_POP,ES48024,0.0
2010,M,,,ES48024,PER_100000_POP,ES48024,0.0
2018,M,,,ES48024,PER_100000_POP,ES48024,0.0
2019,M,,,ES48024,PER_100000_POP,ES48024,0.0
2023,M,,,ES48024,PER_100000_POP,ES48024,0.0
2022,M,,,ES48024,PER_100000_POP,ES48024,0.0
2021,M,,,ES48024,PER_100000_POP,ES48024,0.0
2012,M,,,ES48024,PER_100000_POP,ES48024,0.0
2020,M,,,ES48024,PER_100000_POP,ES48024,0.0
2016,M,,,ES48024,PER_100000_POP,ES48024,0.0
2011,M,,,ES48024,PER_100000_POP,ES48024,0.0
2021,M,,,ES48025,PER_100000_POP,ES48025,0.0
2018,M,,,ES48025,PER_100000_POP,ES48025,0.0
2010,M,,,ES48025,PER_100000_POP,ES48025,0.0
2023,M,,,ES48025,PER_100000_POP,ES48025,0.0
2022,M,,,ES48025,PER_100000_POP,ES48025,0.0
2013,M,,,ES48025,PER_100000_POP,ES48025,0.0
2017,M,,,ES48025,PER_100000_POP,ES48025,0.0
2020,M,,,ES48025,PER_100000_POP,ES48025,0.0
2019,M,,,ES48025,PER_100000_POP,ES48025,0.0
2016,M,,,ES48025,PER_100000_POP,ES48025,0.0
2015,M,,,ES48025,PER_100000_POP,ES48025,0.0
2014,M,,,ES48025,PER_100000_POP,ES48025,0.0
2012,M,,,ES48025,PER_100000_POP,ES48025,0.0
2011,M,,,ES48025,PER_100000_POP,ES48025,0.0
2021,M,,,ES20025,PER_100000_POP,ES20025,0.0
2010,M,,,ES20025,PER_100000_POP,ES20025,0.0
2023,M,,,ES20025,PER_100000_POP,ES20025,0.0
2014,M,,,ES20025,PER_100000_POP,ES20025,0.0
2018,M,,,ES20025,PER_100000_POP,ES20025,0.0
2020,M,,,ES20025,PER_100000_POP,ES20025,0.0
2011,M,,,ES20025,PER_100000_POP,ES20025,0.0
2022,M,,,ES20025,PER_100000_POP,ES20025,0.0
2019,M,,,ES20025,PER_100000_POP,ES20025,0.0
2017,M,,,ES20025,PER_100000_POP,ES20025,0.0
2016,M,,,ES20025,PER_100000_POP,ES20025,0.0
2015,M,,,ES20025,PER_100000_POP,ES20025,0.0
2013,M,,,ES20025,PER_100000_POP,ES20025,0.0
2012,M,,,ES20025,PER_100000_POP,ES20025,0.0
2018,M,,,ES20026,PER_100000_POP,ES20026,0.0
2022,M,,,ES20026,PER_100000_POP,ES20026,0.0
2014,M,,,ES20026,PER_100000_POP,ES20026,0.0
2011,M,,,ES20026,PER_100000_POP,ES20026,0.0
2019,M,,,ES20026,PER_100000_POP,ES20026,0.0
2013,M,,,ES20026,PER_100000_POP,ES20026,0.0
2023,M,,,ES20026,PER_100000_POP,ES20026,0.0
2017,M,,,ES20026,PER_100000_POP,ES20026,0.0
2021,M,,,ES20026,PER_100000_POP,ES20026,0.0
2016,M,,,ES20026,PER_100000_POP,ES20026,0.0
2020,M,,,ES20026,PER_100000_POP,ES20026,0.0
2015,M,,,ES20026,PER_100000_POP,ES20026,0.0
2010,M,,,ES20026,PER_100000_POP,ES20026,0.0
2012,M,,,ES20026,PER_100000_POP,ES20026,0.0
