Year,Series,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2018,EU_EMP_LFS,,,,,ES20903,PT,ES20903,79.8
2022,EU_EMP_LFS,,,,,ES20903,PT,ES20903,83.7
2010,EU_EMP_LFS,,,,,ES20903,PT,ES20903,73.6
2020,EU_EMP_LFS,,,,,ES20015,PT,ES20015,76.4
2022,EU_EMP_LFS,,,,,ES20015,PT,ES20015,79.2
2015,EU_EMP_LFS,,,,,ES20015,PT,ES20015,74.5
2023,EU_EMP_LFS,,,,,ES20015,PT,ES20015,79.0
2018,EU_EMP_LFS,,,,,ES20015,PT,ES20015,77.9
2021,EU_EMP_LFS,,,,,ES20015,PT,ES20015,76.4
2010,EU_EMP_LFS,,,,,ES20015,PT,ES20015,74.1
2019,EU_EMP_LFS,,,,,ES20015,PT,ES20015,76.9
2016,EU_EMP_LFS,,,,,ES20015,PT,ES20015,73.0
2018,EU_EMP_LFS,,,,,ES48091,PT,ES48091,70.7
2021,EU_EMP_LFS,,,,,ES48091,PT,ES48091,72.2
2016,EU_EMP_LFS,,,,,ES48091,PT,ES48091,68.5
2023,EU_EMP_LFS,,,,,ES48091,PT,ES48091,76.9
2010,EU_EMP_LFS,,,,,ES48091,PT,ES48091,65.8
2020,EU_EMP_LFS,,,,,ES48091,PT,ES48091,69.6
2022,EU_EMP_LFS,,,,,ES48091,PT,ES48091,73.9
2015,EU_EMP_LFS,,,,,ES48091,PT,ES48091,63.6
2019,EU_EMP_LFS,,,,,ES48091,PT,ES48091,72.2
2019,EU_EMP_LFS,,,,,ES48070,PT,ES48070,73.7
2018,EU_EMP_LFS,,,,,ES48070,PT,ES48070,73.8
2022,EU_EMP_LFS,,,,,ES48070,PT,ES48070,72.5
2023,EU_EMP_LFS,,,,,ES48070,PT,ES48070,72.9
2021,EU_EMP_LFS,,,,,ES48070,PT,ES48070,72.6
2015,EU_EMP_LFS,,,,,ES48070,PT,ES48070,74.2
2016,EU_EMP_LFS,,,,,ES48070,PT,ES48070,74.9
2020,EU_EMP_LFS,,,,,ES48070,PT,ES48070,73.3
2010,EU_EMP_LFS,,,,,ES48070,PT,ES48070,71.5
2010,EU_EMP_LFS,,,,,ES01010,PT,ES01010,72.9
2020,EU_EMP_LFS,,,,,ES01010,PT,ES01010,75.5
2021,EU_EMP_LFS,,,,,ES01010,PT,ES01010,75.7
2023,EU_EMP_LFS,,,,,ES01010,PT,ES01010,79.6
2016,EU_EMP_LFS,,,,,ES01010,PT,ES01010,73.3
2015,EU_EMP_LFS,,,,,ES01010,PT,ES01010,73.3
2018,EU_EMP_LFS,,,,,ES01010,PT,ES01010,75.7
2019,EU_EMP_LFS,,,,,ES01010,PT,ES01010,75.9
2022,EU_EMP_LFS,,,,,ES01010,PT,ES01010,77.6
2015,EU_EMP_LFS,,,,,ES20017,PT,ES20017,67.6
2018,EU_EMP_LFS,,,,,ES20017,PT,ES20017,72.3
2016,EU_EMP_LFS,,,,,ES20017,PT,ES20017,67.7
2021,EU_EMP_LFS,,,,,ES20017,PT,ES20017,73.0
2022,EU_EMP_LFS,,,,,ES20017,PT,ES20017,75.6
2020,EU_EMP_LFS,,,,,ES20017,PT,ES20017,74.2
2010,EU_EMP_LFS,,,,,ES20017,PT,ES20017,67.6
2019,EU_EMP_LFS,,,,,ES20017,PT,ES20017,73.8
2023,EU_EMP_LFS,,,,,ES20017,PT,ES20017,76.4
2015,EU_EMP_LFS,,,,,ES20018,PT,ES20018,66.7
2022,EU_EMP_LFS,,,,,ES20018,PT,ES20018,76.0
2016,EU_EMP_LFS,,,,,ES20018,PT,ES20018,68.2
2010,EU_EMP_LFS,,,,,ES20018,PT,ES20018,67.7
2023,EU_EMP_LFS,,,,,ES20018,PT,ES20018,77.7
2020,EU_EMP_LFS,,,,,ES20018,PT,ES20018,74.8
2018,EU_EMP_LFS,,,,,ES20018,PT,ES20018,73.2
2019,EU_EMP_LFS,,,,,ES20018,PT,ES20018,74.4
2021,EU_EMP_LFS,,,,,ES20018,PT,ES20018,74.3
2018,EU_EMP_LFS,,,,,ES48012,PT,ES48012,72.4
2010,EU_EMP_LFS,,,,,ES48012,PT,ES48012,68.9
2022,EU_EMP_LFS,,,,,ES48012,PT,ES48012,76.0
2021,EU_EMP_LFS,,,,,ES48012,PT,ES48012,74.1
2015,EU_EMP_LFS,,,,,ES48012,PT,ES48012,71.4
2019,EU_EMP_LFS,,,,,ES48012,PT,ES48012,73.8
2016,EU_EMP_LFS,,,,,ES48012,PT,ES48012,71.1
2023,EU_EMP_LFS,,,,,ES48012,PT,ES48012,78.4
2020,EU_EMP_LFS,,,,,ES48012,PT,ES48012,74.0
2023,EU_EMP_LFS,,,,,ES20904,PT,ES20904,88.2
2016,EU_EMP_LFS,,,,,ES20904,PT,ES20904,75.0
2020,EU_EMP_LFS,,,,,ES20904,PT,ES20904,77.2
2019,EU_EMP_LFS,,,,,ES20904,PT,ES20904,82.1
2022,EU_EMP_LFS,,,,,ES20904,PT,ES20904,79.1
2010,EU_EMP_LFS,,,,,ES20904,PT,ES20904,75.0
2015,EU_EMP_LFS,,,,,ES20904,PT,ES20904,74.2
2018,EU_EMP_LFS,,,,,ES20904,PT,ES20904,80.5
2021,EU_EMP_LFS,,,,,ES20904,PT,ES20904,75.8
2018,EU_EMP_LFS,,,,,ES48090,PT,ES48090,62.9
2015,EU_EMP_LFS,,,,,ES48090,PT,ES48090,61.0
2023,EU_EMP_LFS,,,,,ES48090,PT,ES48090,68.5
2010,EU_EMP_LFS,,,,,ES48090,PT,ES48090,62.9
2022,EU_EMP_LFS,,,,,ES48090,PT,ES48090,66.5
2021,EU_EMP_LFS,,,,,ES48090,PT,ES48090,65.0
2020,EU_EMP_LFS,,,,,ES48090,PT,ES48090,65.7
2019,EU_EMP_LFS,,,,,ES48090,PT,ES48090,64.3
2016,EU_EMP_LFS,,,,,ES48090,PT,ES48090,60.7
2019,EU_EMP_LFS,,,,,ES01011,PT,ES01011,69.9
2023,EU_EMP_LFS,,,,,ES01011,PT,ES01011,72.4
2016,EU_EMP_LFS,,,,,ES01011,PT,ES01011,70.3
2022,EU_EMP_LFS,,,,,ES01011,PT,ES01011,69.2
2021,EU_EMP_LFS,,,,,ES01011,PT,ES01011,69.2
2015,EU_EMP_LFS,,,,,ES01011,PT,ES01011,72.9
2020,EU_EMP_LFS,,,,,ES01011,PT,ES01011,67.7
2018,EU_EMP_LFS,,,,,ES01011,PT,ES01011,72.4
2010,EU_EMP_LFS,,,,,ES01011,PT,ES01011,72.9
2010,EU_EMP_LFS,,,,,ES48013,PT,ES48013,64.4
2021,EU_EMP_LFS,,,,,ES48013,PT,ES48013,68.5
2019,EU_EMP_LFS,,,,,ES48013,PT,ES48013,68.4
2020,EU_EMP_LFS,,,,,ES48013,PT,ES48013,69.2
2018,EU_EMP_LFS,,,,,ES48013,PT,ES48013,67.0
2015,EU_EMP_LFS,,,,,ES48013,PT,ES48013,63.7
2016,EU_EMP_LFS,,,,,ES48013,PT,ES48013,64.2
2023,EU_EMP_LFS,,,,,ES48013,PT,ES48013,73.0
2022,EU_EMP_LFS,,,,,ES48013,PT,ES48013,70.9
2019,EU_EMP_LFS,,,,,ES48014,PT,ES48014,66.2
2023,EU_EMP_LFS,,,,,ES48014,PT,ES48014,74.1
2018,EU_EMP_LFS,,,,,ES48014,PT,ES48014,67.9
2021,EU_EMP_LFS,,,,,ES48014,PT,ES48014,67.2
2010,EU_EMP_LFS,,,,,ES48014,PT,ES48014,65.5
2016,EU_EMP_LFS,,,,,ES48014,PT,ES48014,64.8
2015,EU_EMP_LFS,,,,,ES48014,PT,ES48014,66.3
2022,EU_EMP_LFS,,,,,ES48014,PT,ES48014,70.7
2020,EU_EMP_LFS,,,,,ES48014,PT,ES48014,68.5
2022,EU_EMP_LFS,,,,,ES01013,PT,ES01013,77.8
2010,EU_EMP_LFS,,,,,ES01013,PT,ES01013,78.7
2019,EU_EMP_LFS,,,,,ES01013,PT,ES01013,81.6
2021,EU_EMP_LFS,,,,,ES01013,PT,ES01013,79.1
2023,EU_EMP_LFS,,,,,ES01013,PT,ES01013,78.6
2016,EU_EMP_LFS,,,,,ES01013,PT,ES01013,80.1
2020,EU_EMP_LFS,,,,,ES01013,PT,ES01013,78.0
2018,EU_EMP_LFS,,,,,ES01013,PT,ES01013,81.5
2015,EU_EMP_LFS,,,,,ES01013,PT,ES01013,80.4
2022,EU_EMP_LFS,,,,,ES48015,PT,ES48015,69.5
2018,EU_EMP_LFS,,,,,ES48015,PT,ES48015,67.2
2010,EU_EMP_LFS,,,,,ES48015,PT,ES48015,63.3
2023,EU_EMP_LFS,,,,,ES48015,PT,ES48015,71.6
2016,EU_EMP_LFS,,,,,ES48015,PT,ES48015,63.8
2021,EU_EMP_LFS,,,,,ES48015,PT,ES48015,67.9
2015,EU_EMP_LFS,,,,,ES48015,PT,ES48015,63.0
2020,EU_EMP_LFS,,,,,ES48015,PT,ES48015,68.7
2019,EU_EMP_LFS,,,,,ES48015,PT,ES48015,67.9
2010,EU_EMP_LFS,,,,,ES20019,PT,ES20019,67.0
2023,EU_EMP_LFS,,,,,ES20019,PT,ES20019,74.6
2021,EU_EMP_LFS,,,,,ES20019,PT,ES20019,72.1
2022,EU_EMP_LFS,,,,,ES20019,PT,ES20019,73.5
2020,EU_EMP_LFS,,,,,ES20019,PT,ES20019,73.3
2015,EU_EMP_LFS,,,,,ES20019,PT,ES20019,68.3
2016,EU_EMP_LFS,,,,,ES20019,PT,ES20019,68.1
2019,EU_EMP_LFS,,,,,ES20019,PT,ES20019,73.0
2018,EU_EMP_LFS,,,,,ES20019,PT,ES20019,71.8
2022,EU_EMP_LFS,,,,,ES48092,PT,ES48092,71.4
2018,EU_EMP_LFS,,,,,ES48092,PT,ES48092,69.7
2015,EU_EMP_LFS,,,,,ES48092,PT,ES48092,69.6
2010,EU_EMP_LFS,,,,,ES48092,PT,ES48092,67.1
2020,EU_EMP_LFS,,,,,ES48092,PT,ES48092,71.6
2023,EU_EMP_LFS,,,,,ES48092,PT,ES48092,75.4
2019,EU_EMP_LFS,,,,,ES48092,PT,ES48092,73.2
2016,EU_EMP_LFS,,,,,ES48092,PT,ES48092,67.0
2021,EU_EMP_LFS,,,,,ES48092,PT,ES48092,71.0
2021,EU_EMP_LFS,,,,,ES20020,PT,ES20020,82.4
2019,EU_EMP_LFS,,,,,ES20020,PT,ES20020,67.6
2020,EU_EMP_LFS,,,,,ES20020,PT,ES20020,74.4
2016,EU_EMP_LFS,,,,,ES20020,PT,ES20020,67.1
2023,EU_EMP_LFS,,,,,ES20020,PT,ES20020,80.6
2010,EU_EMP_LFS,,,,,ES20020,PT,ES20020,72.5
2018,EU_EMP_LFS,,,,,ES20020,PT,ES20020,71.3
2022,EU_EMP_LFS,,,,,ES20020,PT,ES20020,76.7
2015,EU_EMP_LFS,,,,,ES20020,PT,ES20020,76.9
2019,EU_EMP_LFS,,,,,ES20021,PT,ES20021,66.9
2015,EU_EMP_LFS,,,,,ES20021,PT,ES20021,67.6
2016,EU_EMP_LFS,,,,,ES20021,PT,ES20021,68.6
2018,EU_EMP_LFS,,,,,ES20021,PT,ES20021,69.9
2023,EU_EMP_LFS,,,,,ES20021,PT,ES20021,75.0
2020,EU_EMP_LFS,,,,,ES20021,PT,ES20021,71.1
2021,EU_EMP_LFS,,,,,ES20021,PT,ES20021,71.7
2010,EU_EMP_LFS,,,,,ES20021,PT,ES20021,67.0
2022,EU_EMP_LFS,,,,,ES20021,PT,ES20021,68.9
2020,EU_EMP_LFS,,,,,ES48016,PT,ES48016,72.4
2023,EU_EMP_LFS,,,,,ES48016,PT,ES48016,74.8
2015,EU_EMP_LFS,,,,,ES48016,PT,ES48016,67.7
2022,EU_EMP_LFS,,,,,ES48016,PT,ES48016,73.5
2016,EU_EMP_LFS,,,,,ES48016,PT,ES48016,68.1
2010,EU_EMP_LFS,,,,,ES48016,PT,ES48016,67.2
2021,EU_EMP_LFS,,,,,ES48016,PT,ES48016,71.8
2019,EU_EMP_LFS,,,,,ES48016,PT,ES48016,71.5
2018,EU_EMP_LFS,,,,,ES48016,PT,ES48016,70.5
2016,EU_EMP_LFS,,,,,ES01014,PT,ES01014,61.5
2018,EU_EMP_LFS,,,,,ES01014,PT,ES01014,69.5
2020,EU_EMP_LFS,,,,,ES01014,PT,ES01014,68.7
2015,EU_EMP_LFS,,,,,ES01014,PT,ES01014,63.2
2022,EU_EMP_LFS,,,,,ES01014,PT,ES01014,74.3
2023,EU_EMP_LFS,,,,,ES01014,PT,ES01014,75.9
2010,EU_EMP_LFS,,,,,ES01014,PT,ES01014,65.9
2021,EU_EMP_LFS,,,,,ES01014,PT,ES01014,75.5
2019,EU_EMP_LFS,,,,,ES01014,PT,ES01014,71.8
2015,EU_EMP_LFS,,,,,ES20022,PT,ES20022,72.9
2021,EU_EMP_LFS,,,,,ES20022,PT,ES20022,79.2
2016,EU_EMP_LFS,,,,,ES20022,PT,ES20022,69.5
2018,EU_EMP_LFS,,,,,ES20022,PT,ES20022,73.2
2019,EU_EMP_LFS,,,,,ES20022,PT,ES20022,75.3
2022,EU_EMP_LFS,,,,,ES20022,PT,ES20022,81.3
2010,EU_EMP_LFS,,,,,ES20022,PT,ES20022,70.1
2020,EU_EMP_LFS,,,,,ES20022,PT,ES20022,78.5
2023,EU_EMP_LFS,,,,,ES20022,PT,ES20022,81.4
2020,EU_EMP_LFS,,,,,ES20074,PT,ES20074,73.6
2010,EU_EMP_LFS,,,,,ES20074,PT,ES20074,69.4
2018,EU_EMP_LFS,,,,,ES20074,PT,ES20074,72.0
2021,EU_EMP_LFS,,,,,ES20074,PT,ES20074,72.8
2015,EU_EMP_LFS,,,,,ES20074,PT,ES20074,68.9
2023,EU_EMP_LFS,,,,,ES20074,PT,ES20074,75.7
2016,EU_EMP_LFS,,,,,ES20074,PT,ES20074,68.4
2019,EU_EMP_LFS,,,,,ES20074,PT,ES20074,73.2
2022,EU_EMP_LFS,,,,,ES20074,PT,ES20074,74.8
2022,EU_EMP_LFS,,,,,ES48017,PT,ES48017,66.8
2019,EU_EMP_LFS,,,,,ES48017,PT,ES48017,63.3
2018,EU_EMP_LFS,,,,,ES48017,PT,ES48017,63.1
2016,EU_EMP_LFS,,,,,ES48017,PT,ES48017,60.5
2010,EU_EMP_LFS,,,,,ES48017,PT,ES48017,60.9
2023,EU_EMP_LFS,,,,,ES48017,PT,ES48017,69.3
2015,EU_EMP_LFS,,,,,ES48017,PT,ES48017,59.8
2021,EU_EMP_LFS,,,,,ES48017,PT,ES48017,64.2
2020,EU_EMP_LFS,,,,,ES48017,PT,ES48017,64.0
2010,EU_EMP_LFS,,,,,ES01016,PT,ES01016,79.2
2015,EU_EMP_LFS,,,,,ES01016,PT,ES01016,79.5
2020,EU_EMP_LFS,,,,,ES01016,PT,ES01016,77.4
2018,EU_EMP_LFS,,,,,ES01016,PT,ES01016,76.1
2022,EU_EMP_LFS,,,,,ES01016,PT,ES01016,75.6
2019,EU_EMP_LFS,,,,,ES01016,PT,ES01016,81.2
2023,EU_EMP_LFS,,,,,ES01016,PT,ES01016,77.2
2021,EU_EMP_LFS,,,,,ES01016,PT,ES01016,76.5
2016,EU_EMP_LFS,,,,,ES01016,PT,ES01016,78.7
2019,EU_EMP_LFS,,,,,ES48018,PT,ES48018,71.6
2021,EU_EMP_LFS,,,,,ES48018,PT,ES48018,73.2
2016,EU_EMP_LFS,,,,,ES48018,PT,ES48018,69.6
2022,EU_EMP_LFS,,,,,ES48018,PT,ES48018,74.9
2015,EU_EMP_LFS,,,,,ES48018,PT,ES48018,67.8
2018,EU_EMP_LFS,,,,,ES48018,PT,ES48018,68.5
2020,EU_EMP_LFS,,,,,ES48018,PT,ES48018,71.2
2010,EU_EMP_LFS,,,,,ES48018,PT,ES48018,64.9
2023,EU_EMP_LFS,,,,,ES48018,PT,ES48018,77.6
2020,EU_EMP_LFS,,,,,ES48019,PT,ES48019,73.6
2018,EU_EMP_LFS,,,,,ES48019,PT,ES48019,72.4
2010,EU_EMP_LFS,,,,,ES48019,PT,ES48019,68.4
2021,EU_EMP_LFS,,,,,ES48019,PT,ES48019,73.7
2022,EU_EMP_LFS,,,,,ES48019,PT,ES48019,74.8
2023,EU_EMP_LFS,,,,,ES48019,PT,ES48019,76.4
2019,EU_EMP_LFS,,,,,ES48019,PT,ES48019,72.9
2016,EU_EMP_LFS,,,,,ES48019,PT,ES48019,70.0
2015,EU_EMP_LFS,,,,,ES48019,PT,ES48019,68.8
2023,EU_EMP_LFS,,,,,ES20023,PT,ES20023,81.3
2022,EU_EMP_LFS,,,,,ES20023,PT,ES20023,78.9
2019,EU_EMP_LFS,,,,,ES20023,PT,ES20023,73.9
2021,EU_EMP_LFS,,,,,ES20023,PT,ES20023,75.6
2015,EU_EMP_LFS,,,,,ES20023,PT,ES20023,67.1
2010,EU_EMP_LFS,,,,,ES20023,PT,ES20023,68.6
2020,EU_EMP_LFS,,,,,ES20023,PT,ES20023,75.9
2016,EU_EMP_LFS,,,,,ES20023,PT,ES20023,66.5
2018,EU_EMP_LFS,,,,,ES20023,PT,ES20023,71.8
2022,EU_EMP_LFS,,,,,ES20024,PT,ES20024,79.8
2016,EU_EMP_LFS,,,,,ES20024,PT,ES20024,77.9
2015,EU_EMP_LFS,,,,,ES20024,PT,ES20024,74.7
2021,EU_EMP_LFS,,,,,ES20024,PT,ES20024,74.2
2020,EU_EMP_LFS,,,,,ES20024,PT,ES20024,76.5
2018,EU_EMP_LFS,,,,,ES20024,PT,ES20024,80.2
2010,EU_EMP_LFS,,,,,ES20024,PT,ES20024,67.7
2023,EU_EMP_LFS,,,,,ES20024,PT,ES20024,80.3
2019,EU_EMP_LFS,,,,,ES20024,PT,ES20024,77.8
2020,EU_EMP_LFS,,,,,ES48020,PT,ES48020,67.7
2010,EU_EMP_LFS,,,,,ES48020,PT,ES48020,63.2
2015,EU_EMP_LFS,,,,,ES48020,PT,ES48020,63.4
2021,EU_EMP_LFS,,,,,ES48020,PT,ES48020,66.8
2023,EU_EMP_LFS,,,,,ES48020,PT,ES48020,70.9
2022,EU_EMP_LFS,,,,,ES48020,PT,ES48020,68.4
2016,EU_EMP_LFS,,,,,ES48020,PT,ES48020,63.1
2019,EU_EMP_LFS,,,,,ES48020,PT,ES48020,67.1
2018,EU_EMP_LFS,,,,,ES48020,PT,ES48020,65.7
2010,EU_EMP_LFS,,,,,ES48021,PT,ES48021,66.7
2018,EU_EMP_LFS,,,,,ES48021,PT,ES48021,64.9
2015,EU_EMP_LFS,,,,,ES48021,PT,ES48021,65.5
2022,EU_EMP_LFS,,,,,ES48021,PT,ES48021,71.4
2019,EU_EMP_LFS,,,,,ES48021,PT,ES48021,69.3
2020,EU_EMP_LFS,,,,,ES48021,PT,ES48021,67.9
2016,EU_EMP_LFS,,,,,ES48021,PT,ES48021,63.7
2023,EU_EMP_LFS,,,,,ES48021,PT,ES48021,73.1
2021,EU_EMP_LFS,,,,,ES48021,PT,ES48021,68.6
2016,EU_EMP_LFS,,,,,ES01017,PT,ES01017,72.2
2019,EU_EMP_LFS,,,,,ES01017,PT,ES01017,75.3
2020,EU_EMP_LFS,,,,,ES01017,PT,ES01017,73.9
2023,EU_EMP_LFS,,,,,ES01017,PT,ES01017,77.3
2018,EU_EMP_LFS,,,,,ES01017,PT,ES01017,72.4
2022,EU_EMP_LFS,,,,,ES01017,PT,ES01017,76.2
2015,EU_EMP_LFS,,,,,ES01017,PT,ES01017,68.6
2010,EU_EMP_LFS,,,,,ES01017,PT,ES01017,71.1
2021,EU_EMP_LFS,,,,,ES01017,PT,ES01017,71.8
2010,EU_EMP_LFS,,,,,ES20029,PT,ES20029,67.4
2019,EU_EMP_LFS,,,,,ES20029,PT,ES20029,74.7
2016,EU_EMP_LFS,,,,,ES20029,PT,ES20029,69.8
2023,EU_EMP_LFS,,,,,ES20029,PT,ES20029,77.7
2022,EU_EMP_LFS,,,,,ES20029,PT,ES20029,76.0
2015,EU_EMP_LFS,,,,,ES20029,PT,ES20029,68.1
2021,EU_EMP_LFS,,,,,ES20029,PT,ES20029,73.3
2018,EU_EMP_LFS,,,,,ES20029,PT,ES20029,72.7
2020,EU_EMP_LFS,,,,,ES20029,PT,ES20029,74.1
2019,EU_EMP_LFS,,,,,ES48901,PT,ES48901,77.4
2016,EU_EMP_LFS,,,,,ES48901,PT,ES48901,75.1
2021,EU_EMP_LFS,,,,,ES48901,PT,ES48901,77.2
2018,EU_EMP_LFS,,,,,ES48901,PT,ES48901,77.4
2023,EU_EMP_LFS,,,,,ES48901,PT,ES48901,79.1
2020,EU_EMP_LFS,,,,,ES48901,PT,ES48901,78.7
2022,EU_EMP_LFS,,,,,ES48901,PT,ES48901,78.5
2010,EU_EMP_LFS,,,,,ES48901,PT,ES48901,70.0
2015,EU_EMP_LFS,,,,,ES48901,PT,ES48901,72.6
2016,EU_EMP_LFS,,,,,ES48026,PT,ES48026,75.3
2018,EU_EMP_LFS,,,,,ES48026,PT,ES48026,76.4
2010,EU_EMP_LFS,,,,,ES48026,PT,ES48026,71.1
2019,EU_EMP_LFS,,,,,ES48026,PT,ES48026,79.1
2020,EU_EMP_LFS,,,,,ES48026,PT,ES48026,76.9
2023,EU_EMP_LFS,,,,,ES48026,PT,ES48026,77.3
2015,EU_EMP_LFS,,,,,ES48026,PT,ES48026,75.2
2021,EU_EMP_LFS,,,,,ES48026,PT,ES48026,75.8
2022,EU_EMP_LFS,,,,,ES48026,PT,ES48026,77.3
2021,EU_EMP_LFS,,,,,ES20069,PT,ES20069,70.9
2018,EU_EMP_LFS,,,,,ES20069,PT,ES20069,70.8
2020,EU_EMP_LFS,,,,,ES20069,PT,ES20069,72.3
2016,EU_EMP_LFS,,,,,ES20069,PT,ES20069,68.2
2015,EU_EMP_LFS,,,,,ES20069,PT,ES20069,68.5
2023,EU_EMP_LFS,,,,,ES20069,PT,ES20069,75.4
2010,EU_EMP_LFS,,,,,ES20069,PT,ES20069,67.2
2019,EU_EMP_LFS,,,,,ES20069,PT,ES20069,71.9
2022,EU_EMP_LFS,,,,,ES20069,PT,ES20069,72.8
2020,EU_EMP_LFS,,,,,ES48027,PT,ES48027,72.5
2018,EU_EMP_LFS,,,,,ES48027,PT,ES48027,71.2
2015,EU_EMP_LFS,,,,,ES48027,PT,ES48027,68.7
2010,EU_EMP_LFS,,,,,ES48027,PT,ES48027,66.3
2021,EU_EMP_LFS,,,,,ES48027,PT,ES48027,71.9
2022,EU_EMP_LFS,,,,,ES48027,PT,ES48027,73.8
2019,EU_EMP_LFS,,,,,ES48027,PT,ES48027,72.5
2023,EU_EMP_LFS,,,,,ES48027,PT,ES48027,75.9
2016,EU_EMP_LFS,,,,,ES48027,PT,ES48027,69.3
2015,EU_EMP_LFS,,,,,ES48028,PT,ES48028,68.0
2018,EU_EMP_LFS,,,,,ES48028,PT,ES48028,65.2
2022,EU_EMP_LFS,,,,,ES48028,PT,ES48028,67.9
2016,EU_EMP_LFS,,,,,ES48028,PT,ES48028,64.7
2021,EU_EMP_LFS,,,,,ES48028,PT,ES48028,66.6
2019,EU_EMP_LFS,,,,,ES48028,PT,ES48028,68.5
2010,EU_EMP_LFS,,,,,ES48028,PT,ES48028,66.5
2020,EU_EMP_LFS,,,,,ES48028,PT,ES48028,66.2
2023,EU_EMP_LFS,,,,,ES48028,PT,ES48028,69.6
2021,EU_EMP_LFS,,,,,ES20030,PT,ES20030,69.5
2016,EU_EMP_LFS,,,,,ES20030,PT,ES20030,65.2
2015,EU_EMP_LFS,,,,,ES20030,PT,ES20030,65.1
2020,EU_EMP_LFS,,,,,ES20030,PT,ES20030,69.6
2022,EU_EMP_LFS,,,,,ES20030,PT,ES20030,71.3
2010,EU_EMP_LFS,,,,,ES20030,PT,ES20030,66.0
2018,EU_EMP_LFS,,,,,ES20030,PT,ES20030,69.4
2019,EU_EMP_LFS,,,,,ES20030,PT,ES20030,70.2
2023,EU_EMP_LFS,,,,,ES20030,PT,ES20030,73.8
2018,EU_EMP_LFS,,,,,ES48031,PT,ES48031,58.7
2015,EU_EMP_LFS,,,,,ES48031,PT,ES48031,60.5
2010,EU_EMP_LFS,,,,,ES48031,PT,ES48031,55.9
2019,EU_EMP_LFS,,,,,ES48031,PT,ES48031,58.3
2023,EU_EMP_LFS,,,,,ES48031,PT,ES48031,67.0
2020,EU_EMP_LFS,,,,,ES48031,PT,ES48031,65.0
2021,EU_EMP_LFS,,,,,ES48031,PT,ES48031,60.1
2016,EU_EMP_LFS,,,,,ES48031,PT,ES48031,55.9
2022,EU_EMP_LFS,,,,,ES48031,PT,ES48031,63.9
2018,EU_EMP_LFS,,,,,ES01021,PT,ES01021,79.6
2016,EU_EMP_LFS,,,,,ES01021,PT,ES01021,76.2
2021,EU_EMP_LFS,,,,,ES01021,PT,ES01021,75.3
2020,EU_EMP_LFS,,,,,ES01021,PT,ES01021,77.8
2010,EU_EMP_LFS,,,,,ES01021,PT,ES01021,78.0
2019,EU_EMP_LFS,,,,,ES01021,PT,ES01021,76.9
2023,EU_EMP_LFS,,,,,ES01021,PT,ES01021,79.4
2015,EU_EMP_LFS,,,,,ES01021,PT,ES01021,78.0
2022,EU_EMP_LFS,,,,,ES01021,PT,ES01021,75.2
2018,EU_EMP_LFS,,,,,ES01022,PT,ES01022,67.7
2016,EU_EMP_LFS,,,,,ES01022,PT,ES01022,65.8
2021,EU_EMP_LFS,,,,,ES01022,PT,ES01022,67.6
2022,EU_EMP_LFS,,,,,ES01022,PT,ES01022,74.4
2023,EU_EMP_LFS,,,,,ES01022,PT,ES01022,71.5
2010,EU_EMP_LFS,,,,,ES01022,PT,ES01022,60.0
2020,EU_EMP_LFS,,,,,ES01022,PT,ES01022,65.9
2015,EU_EMP_LFS,,,,,ES01022,PT,ES01022,64.3
2019,EU_EMP_LFS,,,,,ES01022,PT,ES01022,69.4
2018,EU_EMP_LFS,,,,,ES20031,PT,ES20031,83.3
2015,EU_EMP_LFS,,,,,ES20031,PT,ES20031,81.6
2016,EU_EMP_LFS,,,,,ES20031,PT,ES20031,82.0
2019,EU_EMP_LFS,,,,,ES20031,PT,ES20031,82.5
2023,EU_EMP_LFS,,,,,ES20031,PT,ES20031,87.9
2020,EU_EMP_LFS,,,,,ES20031,PT,ES20031,84.8
2010,EU_EMP_LFS,,,,,ES20031,PT,ES20031,75.0
2022,EU_EMP_LFS,,,,,ES20031,PT,ES20031,84.2
2021,EU_EMP_LFS,,,,,ES20031,PT,ES20031,82.0
2015,EU_EMP_LFS,,,,,ES20033,PT,ES20033,73.9
2016,EU_EMP_LFS,,,,,ES20033,PT,ES20033,75.2
2020,EU_EMP_LFS,,,,,ES20033,PT,ES20033,78.2
2019,EU_EMP_LFS,,,,,ES20033,PT,ES20033,79.2
2023,EU_EMP_LFS,,,,,ES20033,PT,ES20033,79.9
2022,EU_EMP_LFS,,,,,ES20033,PT,ES20033,77.7
2010,EU_EMP_LFS,,,,,ES20033,PT,ES20033,70.9
2018,EU_EMP_LFS,,,,,ES20033,PT,ES20033,78.2
2021,EU_EMP_LFS,,,,,ES20033,PT,ES20033,76.2
2022,EU_EMP_LFS,,,,,ES20032,PT,ES20032,73.4
2016,EU_EMP_LFS,,,,,ES20032,PT,ES20032,68.3
2015,EU_EMP_LFS,,,,,ES20032,PT,ES20032,69.1
2020,EU_EMP_LFS,,,,,ES20032,PT,ES20032,73.4
2018,EU_EMP_LFS,,,,,ES20032,PT,ES20032,71.5
2023,EU_EMP_LFS,,,,,ES20032,PT,ES20032,75.9
2021,EU_EMP_LFS,,,,,ES20032,PT,ES20032,72.6
2019,EU_EMP_LFS,,,,,ES20032,PT,ES20032,72.7
